RESVEL 30.0
    9830.0398999999997613       1.0000000000000000*************************
    9830.3677999999999884       2.1421726630525502       1.0768500843880999
    9830.6957000000002154       4.3706168437271300       3.5369514661951000
    9831.0236000000004424       0.8013208407606101       1.0930799919520999
    9831.3515999999999622       0.1777131564381400       1.2289367637102000
    9831.6795000000001892      -4.9101603537102498       1.9048116834138999
    9832.0074000000004162      -0.8690905967175800       1.0338241786407001
    9832.3353999999999360       3.0814345779732801       1.7089242696347000
    9832.6633999999994558      -1.1937298683263400       1.2648483896627001
    9832.9914000000007945       0.9421768936673400       1.0441674649274999
    9833.3194000000003143       5.1191706772895698       3.8261109416671002
    9833.6473999999998341      -2.7718971033489499       1.0656756810490000
    9833.9753999999993539      -0.5522783028643600       1.2244044104770999
    9834.3034000000006927      -1.5846782224527300       1.7844166864983999
    9834.6314000000002125      -2.1804904351574601       0.9908992555319200
    9834.9595000000008440      -1.7469812237157800       1.5992873973902000
    9835.2875000000003638      -0.8553293640593400       1.1821433717742000
    9835.6155999999991764      -0.7119718471295100       0.9496056828454100
    9835.9436999999998079      -2.1048069956664999       3.5942300784972998
    9836.2718000000004395      -1.2739174453256801       0.9729611491825200
    9836.5998999999992520       1.0651094960316201       1.0536487471852001
    9836.9279999999998836       2.8921016567922200       1.8378677311163001
    9837.2561000000005151      -0.4728263302125200       0.9449171962309399
    9837.5843000000004395      -3.3473637805466501       1.5228601987038000
    9837.9123999999992520      -0.0906589086247800       1.1348022658631001
    9838.2405999999991764      -1.6283198108395300       0.9079621762485800
    9838.5686999999998079      -0.5809430586526800       3.0456747807381999
    9838.8968999999997322       1.2592186718229701       0.9297059611719301
    9839.2250999999996566      -0.1687448536559600       0.9527655843763300
    9839.5532999999995809      -1.5729285975231699       2.0448830209005000
    9839.8814999999995052       1.5977584287070099       0.8962300799781300
    9840.2096999999994296      -1.5294737008816199       1.4094853808398999
    9840.5380000000004657      -0.4053544623969500       1.0790920112743001
    9840.8662000000003900      -1.2549052925270601       0.9045690562230300
    9841.1944999999996071      -1.9179842450398701       2.7936453889105999
    9841.5226999999995314      -0.9075710307080800       0.9047152175603100
    9841.8510000000005675       1.7627924124788801       0.9558547079612900
    9842.1792999999997846       1.1899885909300900       2.1004475390995001
    9842.5076000000008207       0.4895672400089600       0.8532124342275500
    9842.8359000000000378       3.6994972831309001       1.2159501629317999
    9843.1641999999992549       2.9139401763011699       1.1586562879961999
    9843.4925999999995838       2.1241687007698098       0.8429180955341000
    9843.8209000000006199       6.0251187216512703       1.8819058333333001
    9844.1492999999991298       1.7695508503412900       0.9805325559788800
    9844.4776000000001659      -1.6650295636571699       0.8837414121596200
    9844.8060000000004948       5.0118904741507899       2.9714140242428000
    9845.1344000000008236       1.9959712705503401       0.8537475183984899
    9845.4627999999993335       1.0272369010251601       1.1783352275698999
    9845.7911999999996624       0.2107689804404100       1.2335660643424999
    9846.1195999999999913       2.5377105485357299       0.8491939341042500
    9846.4480999999996129      -1.5494375843278201       1.6306453881964000
    9846.7764999999999418       0.7332937808806400       0.9351913069782600
    9847.1049999999995634       0.8794772067415600       0.8060314012210800
    9847.4333999999998923      11.7505215415318602       5.8264343103350997
    9847.7618999999995140       0.1074823225646800       0.8234517311918600
    9848.0903999999991356      -0.0062917324865600       0.9200857308219200
    9848.4189000000005763      -3.8373718287344301       1.7443526125465001
    9848.7474000000001979       1.0032553137122500       0.8253214476184501
    9849.0758999999998196      -1.1509595450369701       1.2142235580870000
    9849.4043999999994412       2.0517723709471500       1.1377076712991001
    9849.7330000000001746       1.5712773011591801       0.8533012320152000
    9850.0614999999997963       1.2976410228176500       2.0339809592051998
    9850.3901000000005297       1.4539817938732800       0.9489645668507000
    9850.7186999999994441       0.8821845844019900       0.9149801501732400
    9851.0472000000008848       2.0770572674923500       2.8875538662825000
    9851.3757999999997992      -1.4410848369954701       0.8403505684557900
    9851.7044000000005326      -0.7973834232381600       1.0921670928017000
    9852.0331000000005588       1.3555701312066799       1.1833393807295001
    9852.3616999999994732      -0.2397115191178700       0.7978575944415200
    9852.6903000000002066       2.2079848854241702       1.6973730008867001
    9853.0190000000002328      -1.1114638693967500       0.9108957201626000
    9853.3475999999991473       1.5327177211995200       0.7973763773447500
    9853.6762999999991735      -5.5173629688009900       3.7480757990756999
    9854.0049999999991996      -0.1084056148445000       0.8062928917571600
    9854.3336999999992258       0.4073079025340500       0.9339572742059300
    9854.6623999999992520      -2.2981668923484300       1.5202162651502000
    9854.9910999999992782       2.6356135484114001       0.8244561636127899
    9855.3197999999993044      -0.0243798566314000       1.1375837831047999
    9855.6486000000004424      -0.2358494071177300       1.0752568425794000
    9855.9773000000004686       1.3599485847407100       0.8087326576643400
    9856.3060999999997875      -3.6019001497714300       1.9414265138404001
    9856.6348999999991065       1.6284980228624000       0.8668293072386301
    9856.9635999999991327      -1.0670673632904000       0.8309260364721101
    9857.2924000000002707       2.6958324694386100       2.5537772241212999
    9857.6211999999995896       0.8667503904471300       0.8110108696621799
    9857.9501000000000204      -2.4727951861399902       1.0514233899701000
    9858.2788999999993393       0.3378974507386400       1.2496734600185999
    9858.6077000000004773       1.4594450901055300       0.8055963518641500
    9858.9366000000009080       1.9793332626187401       1.3852612050674999
    9859.2654000000002270      -1.4894289268370899       0.9839311120205000
    9859.5943000000006577      -0.1336867749451600       0.8000662961525300
    9859.9231999999992695      -4.8030312016622103       2.1362786327822998
    9860.2520999999997002       0.0524567008857600       0.8605942795339701
    9860.5810000000001310       1.2414628364313800       0.8392960494276300
    9860.9099000000005617       2.5010851853500902       2.1984034495665998
    9861.2387999999991735       5.8764575561693304       0.8093392286348100
    9861.5676999999996042       2.6163652309244201       1.0423217266261000
    9861.8966999999993277       0.1084812360201100       1.2601115437129000
    9862.2255999999997584      -1.2199824178748400       0.7974672018073700
    9862.5545999999994820       2.7611206499399401       1.4734469403884001
    9862.8835999999992055      -0.8754163483240700       0.9518925919013500
    9863.2126000000007480      -1.3236102156365599       0.8313658621587000
    9863.5416000000004715       4.0537248909806296       1.8043662823455000
    9863.8706000000001950       0.2226223898708000       0.8691379728831600
    9864.1995999999999185      -0.2568098077840400       0.8973075072500400
    9864.5287000000007538      -1.8068672300382100       1.7849835007632000
    9864.8577000000004773       1.5319738022722700       0.8246011651056100
    9865.1867999999994936       2.8865814710887201       1.0615564717399000
    9865.5157999999992171       4.4254414676967802       1.2825937560505001
    9865.8449000000000524       3.5053972209703699       0.8347616922137500
    9866.1740000000008877       0.7223244449858101       1.6079845597578999
    9866.5030999999999040       0.4544539956126400       1.0520363921889999
    9866.8322000000007392       2.1558413312400302       0.8804091582891400
    9867.1612999999997555       2.9568061707951401       1.9108988927582999
    9867.4904999999998836       4.3980207507889100       0.9229542064711400
    9867.8196000000007189       0.2780027717693800       0.9798306431022500
    9868.1488000000008469       2.6308887695852401       1.7040288259267999
    9868.4778999999998632       1.9696078349753701       0.8624469553052300
    9868.8070999999999913      -0.1398606103535400       1.1192974777358000
    9869.1363000000001193       1.0409265786796000       1.3866242572494001
    9869.4655000000002474       0.6756716055161400       0.9012874118722300
    9869.7947000000003754       5.2888833756916700       1.5989810995625999
    9870.1239000000005035       1.5208814556310799       1.0682638155158000
    9870.4531000000006316       1.8007127436164201       0.9123425297801200
    9870.7824000000000524       3.0548928535790698       2.0015670933009999
    9871.1116000000001804       0.8791925220040200       0.9861869399820600
    9871.4408999999996013       0.1817911511195000       1.0084768292558000
    9871.7702000000008411      -6.2289346574227498       1.9710912482639000
    9872.0995000000002619      -0.7166521429282200       0.9269718754949000
    9872.4287999999996828       1.7030266260847500       1.1343519970730001
    9872.7580999999991036       1.4910081948627800       1.5105435144928001
    9873.0874000000003434       2.4019804041512298       0.9953941629570900
    9873.4166999999997643      -4.7985105406669000       1.7959969880701001
    9873.7461000000002969      -6.7979998720255201       1.4169896361584999
    9874.0753999999997177      -4.3387706952607799       1.1743375857670999
    9874.4048000000002503      -6.5928897548721501       2.0938549835985998
    9874.7342000000007829      -1.5944347545831401       1.1422910118258001
    9875.0635000000002037       0.0004727030022500       1.0124856091311001
    9875.3929000000007363      -5.9612748934976896       1.9978075810625000
    9875.7224000000005617      -1.2360869028839701       0.9872860560188900
    9876.0517999999992753      -0.0676771732416500       1.1192008084756000
    9876.3811999999998079      -2.6587935676418502       1.5621052503357999
