       lambda          SN_2796        SN_2803
       10801.400         10805.700        1.12909       0.359739
       10801.700         10806.100        1.06995       0.210496
       10802.100         10806.400        1.07409       0.233547
       10802.500         10806.800        1.16390      0.0555509
       10802.800         10807.100        1.07862      0.0225170
       10803.200         10807.500       0.827751    -0.00597082
       10803.500         10807.900       0.499801     -0.0295910
       10803.900         10808.200       0.125797     -0.0548500
       10804.300         10808.600      0.0251875     -0.0286639
       10804.600         10808.900     -0.0923422     -0.0157994
       10805.000         10809.300      0.0147827     0.00271925
       10805.300         10809.700       0.235204     -0.0717353
       10805.700         10810.000       0.477477      0.0172309
       10806.100         10810.400       0.691083      -0.118851
       10806.400         10810.700       0.839556     -0.0773026
       10806.800         10811.100       0.722049     -0.0344072
       10807.100         10811.500       0.801992       0.307676
       10807.500         10811.800       0.800320       0.506298
       10807.900         10812.200       0.750017       0.486621
       10808.200         10812.500       0.757312       0.274964
       10808.600         10812.900       0.714192       0.209127
       10808.900         10813.300       0.441247       0.218016
       10809.300         10813.600       0.256014       0.223302
       10809.700         10814.000       0.106559       0.118158
       10810.000         10814.400     -0.0588631       0.119763
       10810.400         10814.700      -0.261959       0.248119
       10810.700         10815.100      -0.307266       0.220071
       10811.100         10815.400      -0.393656       0.397178
       10811.500         10815.800      -0.330101       0.387118
       10811.800         10816.200      -0.420278       0.227628
       10812.200         10816.500      -0.530761       0.208234
       10812.500         10816.900      -0.601027      0.0899901
       10812.900         10817.200      -0.942777       0.206740
       10813.300         10817.600       -1.03099       0.369151
       10813.600         10818.000      -0.795354       0.307628
       10814.000         10818.300      -0.663326       0.221035
       10814.400         10818.700      -0.747567       0.205801
       10814.700         10819.000      -0.678055       0.236095
       10815.100         10819.400      -0.661072       0.167232
       10815.400         10819.800      -0.631302       0.153632
       10815.800         10820.100      -0.642460       0.100202
       10816.200         10820.500      -0.421837     -0.0225404
       10816.500         10820.800      -0.450339     -0.0973629
       10816.900         10821.200      -0.134248      -0.170873
       10817.200         10821.600       0.193082      0.0877755
       10817.600         10821.900       0.467183       0.121809
       10818.000         10822.300       0.487204      0.0169311
       10818.300         10822.700       0.445741       0.152282
       10818.700         10823.000       0.423037       0.363516
       10819.000         10823.400       0.589714       0.456582
       10819.400         10823.700       0.528817       0.574670
       10819.800         10824.100       0.558974       0.434851
       10820.100         10824.500       0.535061       0.310854
       10820.500         10824.800       0.589679       0.425222
       10820.800         10825.200       0.276299       0.503476
       10821.200         10825.500       0.347082       0.539182
       10821.600         10825.900       0.162951       0.735810
       10821.900         10826.300      0.0762882       0.832574
       10822.300         10826.600     -0.0474424       0.761488
       10822.700         10827.000     -0.0163240       0.643285
       10823.000         10827.300      -0.130942       0.569243
       10823.400         10827.700     -0.0938512       0.417373
       10823.700         10828.100      -0.102744       0.214293
       10824.100         10828.400      -0.157118       0.146143
       10824.500         10828.800      -0.245352       0.133413
       10824.800         10829.200      -0.280827       0.253314
       10825.200         10829.500      -0.382481       0.213862
       10825.500         10829.900     -0.0507922       0.285496
       10825.900         10830.200      -0.139108       0.424420
       10826.300         10830.600     -0.0253694       0.447669
       10826.600         10831.000      0.0382609     -0.0478208
       10827.000         10831.300       0.123683      -0.137775
       10827.300         10831.700       0.177716     -0.0679137
       10827.700         10832.000       0.194373      -0.303186
       10828.100         10832.400       0.204179      -0.313652
       10828.400         10832.800       0.274838      -0.300184
       10828.800         10833.100       0.196454      -0.360464
       10829.200         10833.500       0.359739      -0.370018
       10829.500         10833.800       0.210496      -0.432205
       10829.900         10834.200       0.233547      -0.560118
       10830.200         10834.600      0.0555509      -0.698018
       10830.600         10834.900      0.0225170      -0.905254
       10831.000         10835.300    -0.00597082       -1.10195
       10831.300         10835.700     -0.0295910      -0.965402
       10831.700         10836.000     -0.0548500      -0.911354
       10832.000         10836.400     -0.0286639      -0.888991
       10832.400         10836.700     -0.0157994      -0.721119
       10832.800         10837.100     0.00271925      -0.506215
       10833.100         10837.500     -0.0717353      -0.393379
       10833.500         10837.800      0.0172309      -0.337918
       10833.800         10838.200      -0.118851      -0.208197
       10834.200         10838.500     -0.0773026      -0.172367
       10834.600         10838.900     -0.0344072     -0.0933381
       10834.900         10839.300       0.307676       0.100479
       10835.300         10839.600       0.506298       0.404983
       10835.700         10840.000       0.486621       0.532756
       10836.000         10840.400       0.274964       0.579034
       10836.400         10840.700       0.209127       0.391148
       10836.700         10841.100       0.218016       0.202735
       10837.100         10841.400       0.223302       0.165777
       10837.500         10841.800       0.118158      0.0333226
       10837.800         10842.200       0.119763      0.0474488
       10838.200         10842.500       0.248119      0.0140284
       10838.500         10842.900       0.220071     -0.0636496
       10838.900         10843.200       0.397178     -0.0441271
       10839.300         10843.600       0.387118     -0.0358030
       10839.600         10844.000       0.227628     -0.0778458
       10840.000         10844.300       0.208234      0.0612226
       10840.400         10844.700      0.0899901      0.0130534
       10840.700         10845.100       0.206740      0.0668988
       10841.100         10845.400       0.369151       0.214180
       10841.400         10845.800       0.307628       0.197377
       10841.800         10846.100       0.221035       0.207472
       10842.200         10846.500       0.205801       0.193194
       10842.500         10846.900       0.236095       0.226942
       10842.900         10847.200       0.167232       0.197502
       10843.200         10847.600       0.153632       0.347863
       10843.600         10848.000       0.100202       0.381789
       10844.000         10848.300     -0.0225404       0.532300
       10844.300         10848.700     -0.0973629       0.632691
       10844.700         10849.000      -0.170873       0.460672
       10845.100         10849.400      0.0877755       0.454043
       10845.400         10849.800       0.121809       0.294706
       10845.800         10850.100      0.0169311       0.207871
       10846.100         10850.500       0.152282       0.139812
       10846.500         10850.800       0.363516       0.352894
       10846.900         10851.200       0.456582       0.445242
       10847.200         10851.600       0.574670       0.476411
       10847.600         10851.900       0.434851       0.488881
       10848.000         10852.300       0.310854       0.387439
       10848.300         10852.700       0.425222       0.416036
       10848.700         10853.000       0.503476       0.190005
       10849.000         10853.400       0.539182       0.136965
       10849.400         10853.700       0.735810      0.0659877
       10849.800         10854.100       0.832574      0.0495045
       10850.100         10854.500       0.761488       0.236930
       10850.500         10854.800       0.643285       0.406394
       10850.800         10855.200       0.569243       0.482689
       10851.200         10855.600       0.417373       0.346351
       10851.600         10855.900       0.214293       0.311010
       10851.900         10856.300       0.146143       0.217845
       10852.300         10856.600       0.133413       0.303499
       10852.700         10857.000       0.253314       0.265049
       10853.000         10857.400       0.213862       0.227542
       10853.400         10857.700       0.285496       0.446311
       10853.700         10858.100       0.424420       0.357938
       10854.100         10858.400       0.447669       0.622354
       10854.500         10858.800     -0.0478208       0.543182
       10854.800         10859.200      -0.137775       0.336128
       10855.200         10859.500     -0.0679137       0.353072
       10855.600         10859.900      -0.303186       0.335640
       10855.900         10860.300      -0.313652       0.297118
       10856.300         10860.600      -0.300184       0.250579
       10856.600         10861.000      -0.360464       0.301721
       10857.000         10861.300      -0.370018       0.300157
       10857.400         10861.700      -0.432205       0.253389
       10857.700         10862.100      -0.560118       0.204709
       10858.100         10862.400      -0.698018       0.109366
       10858.400         10862.800      -0.905254      0.0471750
       10858.800         10863.200       -1.10195      -0.270836
       10859.200         10863.500      -0.965402      -0.107824
       10859.500         10863.900      -0.911354     -0.0441393
       10859.900         10864.200      -0.888991      -0.190413
       10860.300         10864.600      -0.721119      -0.103338
       10860.600         10865.000      -0.506215     -0.0932959
       10861.000         10865.300      -0.393379     -0.0612859
       10861.300         10865.700      -0.337918      -0.212555
       10861.700         10866.100      -0.208197      -0.307460
       10862.100         10866.400      -0.172367      -0.243312
       10862.400         10866.800     -0.0933381      -0.226246
       10862.800         10867.100       0.100479      -0.249686
       10863.200         10867.500       0.404983      -0.165467
       10863.500         10867.900       0.532756     -0.0533976
       10863.900         10868.200       0.579034      -0.282903
       10864.200         10868.600       0.391148      -0.299236
       10864.600         10869.000       0.202735      -0.320869
       10865.000         10869.300       0.165777      -0.345488
       10865.300         10869.700      0.0333226      -0.210321
       10865.700         10870.000      0.0474488      -0.283026
       10866.100         10870.400      0.0140284      -0.320900
       10866.400         10870.800     -0.0636496      -0.497577
       10866.800         10871.100     -0.0441271      -0.592527
       10867.100         10871.500     -0.0358030      -0.621501
       10867.500         10871.900     -0.0778458      -0.572358
       10867.900         10872.200      0.0612226      -0.555041
       10868.200         10872.600      0.0130534      -0.565952
       10868.600         10872.900      0.0668988      -0.605537
       10869.000         10873.300       0.214180      -0.537333
       10869.300         10873.700       0.197377      -0.474788
       10869.700         10874.000       0.207472      -0.520296
       10870.000         10874.400       0.193194      -0.671362
       10870.400         10874.800       0.226942      -0.696483
       10870.800         10875.100       0.197502      -0.685448
       10871.100         10875.500       0.347863      -0.529438
       10871.500         10875.800       0.381789      -0.579602
       10871.900         10876.200       0.532300      -0.707973
       10872.200         10876.600       0.632691      -0.837734
       10872.600         10876.900       0.460672      -0.911734
       10872.900         10877.300       0.454043       -1.05983
       10873.300         10877.700       0.294706      -0.814116
       10873.700         10878.000       0.207871      -0.762153
       10874.000         10878.400       0.139812      -0.879275
       10874.400         10878.800       0.352894       -1.08242
       10874.800         10879.100       0.445242       -1.09360
       10875.100         10879.500       0.476411      -0.997081
       10875.500         10879.800       0.488881      -0.940330
       10875.800         10880.200       0.387439      -0.769906
       10876.200         10880.600       0.416036      -0.564429
       10876.600         10880.900       0.190005      -0.314780
       10876.900         10881.300       0.136965      -0.108841
       10877.300         10881.700      0.0659877      -0.103649
       10877.700         10882.000      0.0495045      0.0875622
       10878.000         10882.400       0.236930       0.148475
       10878.400         10882.700       0.406394     -0.0618381
       10878.800         10883.100       0.482689       0.130763
       10879.100         10883.500       0.346351       0.343381
       10879.500         10883.800       0.311010       0.347365
       10879.800         10884.200       0.217845       0.329470
       10880.200         10884.600       0.303499       0.462394
       10880.600         10884.900       0.265049       0.463263
       10880.900         10885.300       0.227542       0.618950
       10881.300         10885.600       0.446311       0.547876
       10881.700         10886.000       0.357938       0.591809
       10882.000         10886.400       0.622354       0.629230
       10882.400         10886.700       0.543182       0.703404
       10882.700         10887.100       0.336128       0.681547
       10883.100         10887.500       0.353072       0.855632
       10883.500         10887.800       0.335640       0.728036
       10883.800         10888.200       0.297118       0.664910
       10884.200         10888.600       0.250579       0.783716
       10884.600         10888.900       0.301721       0.718538
       10884.900         10889.300       0.300157       0.781880
       10885.300         10889.600       0.253389       0.705697
       10885.600         10890.000       0.204709       0.784133
       10886.000         10890.400       0.109366       0.971480
       10886.400         10890.700      0.0471750       0.982608
       10886.700         10891.100      -0.270836       0.989980
       10887.100         10891.500      -0.107824       0.902769
       10887.500         10891.800     -0.0441393       0.627663
       10887.800         10892.200      -0.190413       0.416761
       10888.200         10892.500      -0.103338       0.546051
       10888.600         10892.900     -0.0932959       0.666026
       10888.900         10893.300     -0.0612859       0.543175
       10889.300         10893.600      -0.212555       0.555413
       10889.600         10894.000      -0.307460       0.361898
       10890.000         10894.400      -0.243312       0.322859
       10890.400         10894.700      -0.226246      0.0795596
       10890.700         10895.100      -0.249686     -0.0593408
       10891.100         10895.500      -0.165467      -0.331556
       10891.500         10895.800     -0.0533976      -0.134981
       10891.800         10896.200      -0.282903      -0.191434
       10892.200         10896.500      -0.299236       0.181666
       10892.500         10896.900      -0.320869       0.322321
       10892.900         10897.300      -0.345488      0.0513578
       10893.300         10897.600      -0.210321      -0.203079
       10893.600         10898.000      -0.283026      -0.485316
       10894.000         10898.400      -0.320900      -0.573332
       10894.400         10898.700      -0.497577      -0.456976
       10894.700         10899.100      -0.592527      -0.427594
       10895.100         10899.500      -0.621501      -0.351644
       10895.500         10899.800      -0.572358      -0.433698
       10895.800         10900.200      -0.555041      -0.418882
       10896.200         10900.500      -0.565952      -0.473993
       10896.500         10900.900      -0.605537      -0.403881
       10896.900         10901.300      -0.537333      -0.496796
       10897.300         10901.600      -0.474788      -0.545806
       10897.600         10902.000      -0.520296      -0.428171
       10898.000         10902.400      -0.671362      -0.327071
       10898.400         10902.700      -0.696483     -0.0318398
       10898.700         10903.100      -0.685448       0.270329
       10899.100         10903.500      -0.529438       0.310554
       10899.500         10903.800      -0.579602       0.352667
       10899.800         10904.200      -0.707973       0.281550
       10900.200         10904.500      -0.837734       0.405785
       10900.500         10904.900      -0.911734       0.422616
       10900.900         10905.300       -1.05983       0.480936
       10901.300         10905.600      -0.814116       0.278528
       10901.600         10906.000      -0.762153       0.378247
       10902.000         10906.400      -0.879275       0.480920
       10902.400         10906.700       -1.08242       0.326157
       10902.700         10907.100       -1.09360       0.277094
       10903.100         10907.500      -0.997081       0.189417
       10903.500         10907.800      -0.940330       0.230453
       10903.800         10908.200      -0.769906      0.0263742
       10904.200         10908.500      -0.564429      0.0432318
       10904.500         10908.900      -0.314780       0.143429
       10904.900         10909.300      -0.108841       0.303719
       10905.300         10909.600      -0.103649       0.327832
       10905.600         10910.000      0.0875622       0.164385
       10906.000         10910.400       0.148475       0.327338
       10906.400         10910.700     -0.0618381       0.311869
       10906.700         10911.100       0.130763       0.387513
       10907.100         10911.500       0.343381       0.530980
       10907.500         10911.800       0.347365       0.500731
       10907.800         10912.200       0.329470       0.655953
       10908.200         10912.500       0.462394       0.772668
       10908.500         10912.900       0.463263       0.856020
       10908.900         10913.300       0.618950       0.807442
       10909.300         10913.600       0.547876       0.569382
       10909.600         10914.000       0.591809       0.529466
       10910.000         10914.400       0.629230       0.718683
       10910.400         10914.700       0.703404       0.745491
       10910.700         10915.100       0.681547       0.562203
       10911.100         10915.500       0.855632       0.493163
       10911.500         10915.800       0.728036       0.372597
       10911.800         10916.200       0.664910      0.0957329
       10912.200         10916.600       0.783716      0.0352333
       10912.500         10916.900       0.718538     -0.0400375
       10912.900         10917.300       0.781880      -0.204924
       10913.300         10917.600       0.705697      -0.290825
       10913.600         10918.000       0.784133      -0.203237
       10914.000         10918.400       0.971480      -0.101311
       10914.400         10918.700       0.982608      -0.264373
       10914.700         10919.100       0.989980      -0.351022
       10915.100         10919.500       0.902769      -0.319407
       10915.500         10919.800       0.627663      -0.304122
       10915.800         10920.200       0.416761      -0.289550
       10916.200         10920.600       0.546051      -0.221276
       10916.600         10920.900       0.666026      -0.207061
       10916.900         10921.300       0.543175      -0.153821
       10917.300         10921.700       0.555413      -0.113947
       10917.600         10922.000       0.361898      -0.100262
       10918.000         10922.400       0.322859       0.252768
       10918.400         10922.700      0.0795596      0.0817323
       10918.700         10923.100     -0.0593408      -0.205478
       10919.100         10923.500      -0.331556      -0.274346
       10919.500         10923.800      -0.134981      -0.289551
       10919.800         10924.200      -0.191434      -0.372145
       10920.200         10924.600       0.181666      -0.419322
       10920.600         10924.900       0.322321      -0.407249
       10920.900         10925.300      0.0513578      -0.477853
       10921.300         10925.700      -0.203079      -0.353166
       10921.700         10926.000      -0.485316      -0.274090
       10922.000         10926.400      -0.573332      -0.318529
       10922.400         10926.800      -0.456976      -0.357202
       10922.700         10927.100      -0.427594      -0.433256
       10923.100         10927.500      -0.351644      -0.367322
       10923.500         10927.800      -0.433698      -0.101341
       10923.800         10928.200      -0.418882       0.156234
       10924.200         10928.600      -0.473993       0.254504
       10924.600         10928.900      -0.403881       0.524472
       10924.900         10929.300      -0.496796       0.661490
       10925.300         10929.700      -0.545806       0.650028
       10925.700         10930.000      -0.428171       0.721877
       10926.000         10930.400      -0.327071       0.552702
       10926.400         10930.800     -0.0318398       0.382769
       10926.800         10931.100       0.270329       0.480235
       10927.100         10931.500       0.310554       0.484246
       10927.500         10931.900       0.352667       0.242644
       10927.800         10932.200       0.281550      0.0478696
       10928.200         10932.600       0.405785      0.0469327
       10928.600         10933.000       0.422616      0.0116659
       10928.900         10933.300       0.480936      -0.132574
       10929.300         10933.700       0.278528      -0.196234
       10929.700         10934.000       0.378247     -0.0567135
       10930.000         10934.400       0.480920      -0.235436
       10930.400         10934.800       0.326157      -0.199008
       10930.800         10935.100       0.277094      -0.214559
       10931.100         10935.500       0.189417     -0.0264828
       10931.500         10935.900       0.230453     -0.0224265
       10931.900         10936.200      0.0263742      0.0969764
       10932.200         10936.600      0.0432318     -0.0704263
       10932.600         10937.000       0.143429     -0.0177673
       10933.000         10937.300       0.303719     -0.0749525
       10933.300         10937.700       0.327832     -0.0262114
       10933.700         10938.100       0.164385      0.0920323
       10934.000         10938.400       0.327338       0.121164
       10934.400         10938.800       0.311869      0.0215246
       10934.800         10939.200       0.387513       0.149712
       10935.100         10939.500       0.530980       0.144451
       10935.500         10939.900       0.500731       0.144221
       10935.900         10940.200       0.655953       0.243588
       10936.200         10940.600       0.772668       0.141082
       10936.600         10941.000       0.856020       0.167284
       10937.000         10941.300       0.807442       0.166560
       10937.300         10941.700       0.569382       0.249463
       10937.700         10942.100       0.529466       0.335747
       10938.100         10942.400       0.718683       0.221580
       10938.400         10942.800       0.745491       0.222815
       10938.800         10943.200       0.562203       0.333883
       10939.200         10943.500       0.493163       0.367752
       10939.500         10943.900       0.372597       0.261383
       10939.900         10944.300      0.0957329       0.346252
       10940.200         10944.600      0.0352333       0.570317
       10940.600         10945.000     -0.0400375       0.335139
       10941.000         10945.400      -0.204924       0.427656
       10941.300         10945.700      -0.290825       0.252931
       10941.700         10946.100      -0.203237       0.511400
       10942.100         10946.500      -0.101311      0.0800092
       10942.400         10946.800      -0.264373     -0.0806954
       10942.800         10947.200      -0.351022      -0.245459
       10943.200         10947.500      -0.319407      -0.397066
       10943.500         10947.900      -0.304122      -0.505172
       10943.900         10948.300      -0.289550      -0.529336
       10944.300         10948.600      -0.221276      -0.560486
       10944.600         10949.000      -0.207061      -0.672321
       10945.000         10949.400      -0.153821      -0.673792
       10945.400         10949.700      -0.113947      -0.687529
       10945.700         10950.100      -0.100262      -0.769996
       10946.100         10950.500       0.252768      -0.750416
       10946.500         10950.800      0.0817323      -0.869335
       10946.800         10951.200      -0.205478      -0.795067
       10947.200         10951.600      -0.274346      -0.963025
       10947.500         10951.900      -0.289551      -0.788702
       10947.900         10952.300      -0.372145      -0.519689
       10948.300         10952.700      -0.419322      -0.374349
       10948.600         10953.000      -0.407249      -0.188815
       10949.000         10953.400      -0.477853       0.184402
       10949.400         10953.800      -0.353166       0.406301
       10949.700         10954.100      -0.274090       0.440806
       10950.100         10954.500      -0.318529       0.626738
       10950.500         10954.900      -0.357202       0.958067
       10950.800         10955.200      -0.433256        1.05988
       10951.200         10955.600      -0.367322        1.05843
       10951.600         10956.000      -0.101341        1.06419
       10951.900         10956.300       0.156234        1.44867
       10952.300         10956.700       0.254504        1.55492
       10952.700         10957.000       0.524472        1.43606
       10953.000         10957.400       0.661490        1.48095
       10953.400         10957.800       0.650028        1.34005
       10953.800         10958.100       0.721877        1.22413
       10954.100         10958.500       0.552702        1.05583
       10954.500         10958.900       0.382769        1.00102
       10954.900         10959.200       0.480235       0.812776
       10955.200         10959.600       0.484246       0.536035
       10955.600         10960.000       0.242644       0.379843
       10956.000         10960.300      0.0478696       0.410483
       10956.300         10960.700      0.0469327       0.238316
       10956.700         10961.100      0.0116659       0.132169
       10957.000         10961.400      -0.132574       0.198266
       10957.400         10961.800      -0.196234       0.162834
       10957.800         10962.200     -0.0567135      0.0529061
       10958.100         10962.500      -0.235436    -0.00712805
       10958.500         10962.900      -0.199008     -0.0467384
       10958.900         10963.300      -0.214559      0.0157397
       10959.200         10963.600     -0.0264828     -0.0805563
       10959.600         10964.000     -0.0224265      0.0297158
       10960.000         10964.400      0.0969764       0.212364
       10960.300         10964.700     -0.0704263       0.440058
       10960.700         10965.100     -0.0177673       0.312824
       10961.100         10965.500     -0.0749525       0.568710
       10961.400         10965.800     -0.0262114       0.636717
       10961.800         10966.200      0.0920323       0.498308
       10962.200         10966.600       0.121164       0.469790
       10962.500         10966.900      0.0215246       0.341854
       10962.900         10967.300       0.149712       0.300245
       10963.300         10967.700       0.144451      0.0668973
       10963.600         10968.000       0.144221      0.0451806
       10964.000         10968.400       0.243588      0.0136061
       10964.400         10968.800       0.141082      -0.170218
       10964.700         10969.100       0.167284      -0.230386
       10965.100         10969.500       0.166560      -0.326260
       10965.500         10969.800       0.249463      -0.253962
       10965.800         10970.200       0.335747      -0.213089
       10966.200         10970.600       0.221580      -0.322941
       10966.600         10970.900       0.222815      -0.423044
       10966.900         10971.300       0.333883      -0.305243
       10967.300         10971.700       0.367752      -0.151507
       10967.700         10972.000       0.261383      -0.105815
       10968.000         10972.400       0.346252       0.106066
       10968.400         10972.800       0.570317       0.118668
       10968.800         10973.100       0.335139       0.124708
       10969.100         10973.500       0.427656       0.400937
       10969.500         10973.900       0.252931       0.403585
       10969.800         10974.200       0.511400       0.449688
       10970.200         10974.600      0.0800092       0.403551
       10970.600         10975.000     -0.0806954       0.220814
       10970.900         10975.300      -0.245459       0.298493
       10971.300         10975.700      -0.397066       0.402945
       10971.700         10976.100      -0.505172       0.273182
       10972.000         10976.400      -0.529336       0.366016
       10972.400         10976.800      -0.560486       0.355526
       10972.800         10977.200      -0.672321       0.303849
       10973.100         10977.500      -0.673792       0.309108
       10973.500         10977.900      -0.687529       0.293916
       10973.900         10978.300      -0.769996       0.307127
       10974.200         10978.600      -0.750416       0.325408
       10974.600         10979.000      -0.869335       0.481841
       10975.000         10979.400      -0.795067       0.539967
       10975.300         10979.700      -0.963025       0.641540
       10975.700         10980.100      -0.788702       0.725884
       10976.100         10980.500      -0.519689        1.05519
       10976.400         10980.800      -0.374349       0.981247
       10976.800         10981.200      -0.188815       0.441338
       10977.200         10981.600       0.184402       0.285669
       10977.500         10981.900       0.406301       0.109452
       10977.900         10982.300       0.440806       0.120569
       10978.300         10982.700       0.626738      0.0475171
       10978.600         10983.000       0.958067     -0.0719072
       10979.000         10983.400        1.05988      -0.148173
       10979.400         10983.800        1.05843      -0.319591
       10979.700         10984.100        1.06419      -0.346949
       10980.100         10984.500        1.44867      -0.274738
       10980.500         10984.900        1.55492      -0.388133
       10980.800         10985.200        1.43606      -0.781962
       10981.200         10985.600        1.48095      -0.860841
       10981.600         10986.000        1.34005      -0.345984
       10981.900         10986.300        1.22413      -0.118520
       10982.300         10986.700        1.05583      0.0697014
       10982.700         10987.100        1.00102     0.00927275
       10983.000         10987.400       0.812776      0.0143395
       10983.400         10987.800       0.536035       0.102004
       10983.800         10988.200       0.379843       0.210120
       10984.100         10988.500       0.410483       0.380813
       10984.500         10988.900       0.238316       0.351552
       10984.900         10989.300       0.132169       0.177934
       10985.200         10989.600       0.198266       0.154003
       10985.600         10990.000       0.162834       0.213804
       10986.000         10990.400      0.0529061     -0.0532851
       10986.300         10990.700    -0.00712805      -0.460727
       10986.700         10991.100     -0.0467384      -0.560193
       10987.100         10991.500      0.0157397      -0.536430
       10987.400         10991.800     -0.0805563      -0.555620
       10987.800         10992.200      0.0297158      -0.413609
       10988.200         10992.600       0.212364      -0.544895
       10988.500         10992.900       0.440058      -0.621884
       10988.900         10993.300       0.312824      -0.740346
       10989.300         10993.700       0.568710      -0.732949
       10989.600         10994.000       0.636717      -0.795889
       10990.000         10994.400       0.498308      -0.854672
       10990.400         10994.800       0.469790      -0.897327
       10990.700         10995.100       0.341854      -0.808773
       10991.100         10995.500       0.300245      -0.470875
       10991.500         10995.900      0.0668973      -0.383043
       10991.800         10996.200      0.0451806      -0.347327
       10992.200         10996.600      0.0136061      -0.465073
       10992.600         10997.000      -0.170218      -0.537677
       10992.900         10997.300      -0.230386      -0.581968
       10993.300         10997.700      -0.326260      -0.651973
       10993.700         10998.100      -0.253962      -0.640253
       10994.000         10998.400      -0.213089      -0.758098
       10994.400         10998.800      -0.322941      -0.762572
       10994.800         10999.200      -0.423044      -0.552810
       10995.100         10999.500      -0.305243      -0.428466
       10995.500         10999.900      -0.151507      -0.290735
       10995.900         11000.300      -0.105815      -0.178524
       10996.200         11000.600       0.106066       0.285258
       10996.600         11001.000       0.118668       0.503517
       10997.000         11001.400       0.124708       0.164861
       10997.300         11001.700       0.400937     -0.0548204
       10997.700         11002.100       0.403585     -0.0356378
       10998.100         11002.500       0.449688      0.0245954
       10998.400         11002.800       0.403551      0.0696367
       10998.800         11003.200       0.220814       0.116961
       10999.200         11003.600       0.298493       0.245541
       10999.500         11003.900       0.402945      0.0869967
       10999.900         11004.300       0.273182    -0.00879583
       11000.300         11004.700       0.366016     -0.0620223
       11000.600         11005.000       0.355526      -0.187445
       11001.000         11005.400       0.303849      -0.541125
       11001.400         11005.800       0.309108      -0.869159
       11001.700         11006.100       0.293916      -0.558003
       11002.100         11006.500       0.307127      -0.128686
       11002.500         11006.900       0.325408     -0.0473140
       11002.800         11007.200       0.481841      -0.240653
       11003.200         11007.600       0.539967      -0.371967
       11003.600         11008.000       0.641540      -0.338816
       11003.900         11008.300       0.725884      -0.439867
       11004.300         11008.700        1.05519      -0.220192
       11004.700         11009.100       0.981247      -0.221690
       11005.000         11009.400       0.441338     -0.0666410
       11005.400         11009.800       0.285669       0.177971
       11005.800         11010.200       0.109452       0.333012
       11006.100         11010.500       0.120569       0.370856
       11006.500         11010.900      0.0475171       0.313721
       11006.900         11011.300     -0.0719072       0.332783
       11007.200         11011.600      -0.148173       0.324701
       11007.600         11012.000      -0.319591       0.590694
       11008.000         11012.400      -0.346949       0.641968
       11008.300         11012.700      -0.274738       0.641251
       11008.700         11013.100      -0.388133       0.582631
       11009.100         11013.500      -0.781962       0.573919
       11009.400         11013.800      -0.860841       0.766017
       11009.800         11014.200      -0.345984       0.643478
       11010.200         11014.600      -0.118520       0.638801
       11010.500         11014.900      0.0697014       0.603567
       11010.900         11015.300     0.00927275       0.358672
       11011.300         11015.700      0.0143395       0.217435
       11011.600         11016.000       0.102004     -0.0467430
       11012.000         11016.400       0.210120      -0.233060
       11012.400         11016.800       0.380813      -0.526740
       11012.700         11017.200       0.351552      -0.610771
       11013.100         11017.500       0.177934      -0.760040
       11013.500         11017.900       0.154003      -0.868926
       11013.800         11018.300       0.213804       -1.06372
       11014.200         11018.600     -0.0532851       -1.04175
       11014.600         11019.000      -0.460727      -0.963049
       11014.900         11019.400      -0.560193       -1.16801
       11015.300         11019.700      -0.536430       -1.32885
       11015.700         11020.100      -0.555620       -1.43381
       11016.000         11020.500      -0.413609       -1.39984
       11016.400         11020.800      -0.544895       -1.43108
       11016.800         11021.200      -0.621884       -1.42285
       11017.200         11021.600      -0.740346       -1.23935
       11017.500         11021.900      -0.732949       -1.11252
       11017.900         11022.300      -0.795889      -0.906016
       11018.300         11022.700      -0.854672      -0.717056
       11018.600         11023.000      -0.897327      -0.492021
       11019.000         11023.400      -0.808773      -0.606720
       11019.400         11023.800      -0.470875      -0.624614
       11019.700         11024.100      -0.383043      -0.410838
       11020.100         11024.500      -0.347327      0.0183953
       11020.500         11024.900      -0.465073       0.557575
       11020.800         11025.200      -0.537677       0.850510
       11021.200         11025.600      -0.581968        1.04254
       11021.600         11026.000      -0.651973        1.23136
       11021.900         11026.300      -0.640253        1.26471
       11022.300         11026.700      -0.758098        1.28528
       11022.700         11027.100      -0.762572        1.00247
       11023.000         11027.400      -0.552810       0.819029
       11023.400         11027.800      -0.428466       0.592802
       11023.800         11028.200      -0.290735       0.457809
       11024.100         11028.500      -0.178524       0.397847
       11024.500         11028.900       0.285258       0.299433
       11024.900         11029.300       0.503517      0.0268161
       11025.200         11029.700       0.164861     -0.0695243
       11025.600         11030.000     -0.0548204      -0.233708
       11026.000         11030.400     -0.0356378      -0.292277
       11026.300         11030.800      0.0245954      -0.316277
       11026.700         11031.100      0.0696367      -0.363293
       11027.100         11031.500       0.116961      -0.451589
       11027.400         11031.900       0.245541      -0.169582
       11027.800         11032.200      0.0869967      -0.302881
       11028.200         11032.600    -0.00879583      -0.354891
       11028.500         11033.000     -0.0620223      -0.436249
       11028.900         11033.300      -0.187445      -0.537733
       11029.300         11033.700      -0.541125      -0.611220
       11029.700         11034.100      -0.869159      -0.712038
       11030.000         11034.400      -0.558003       -1.14607
       11030.400         11034.800      -0.128686       -1.36577
       11030.800         11035.200     -0.0473140       -1.47510
