       lambda          SN_2796        SN_2803
       9344.0700         9346.5700        1.50921       0.559743
       9344.3800         9346.8800        1.52167       0.317569
       9344.7000         9347.1900        1.33402       0.552206
       9345.0100         9347.5000        1.21584       0.680540
       9345.3200         9347.8100       0.872660       0.591140
       9345.6300         9348.1200       0.635241       0.873113
       9345.9400         9348.4400       0.701889       0.540566
       9346.2500         9348.7500       0.695691       0.349938
       9346.5700         9349.0600       0.746313       0.492465
       9346.8800         9349.3700       0.819514       0.284958
       9347.1900         9349.6800       0.741058       0.740572
       9347.5000         9350.0000       0.709073        1.03209
       9347.8100         9350.3100       0.708114       0.790245
       9348.1200         9350.6200       0.723870       0.409537
       9348.4400         9350.9300      0.0642792      0.0730678
       9348.7500         9351.2400      -0.175265       0.154259
       9349.0600         9351.5500      -0.204536       0.280387
       9349.3700         9351.8700      -0.253459       0.306705
       9349.6800         9352.1800      -0.285379       0.491778
       9350.0000         9352.4900      -0.330462       0.120641
       9350.3100         9352.8000      -0.306841      -0.561702
       9350.6200         9353.1200      -0.294896      -0.662927
       9350.9300         9353.4300      -0.271034      -0.936207
       9351.2400         9353.7400      -0.189656       -1.06836
       9351.5500         9354.0500      -0.186554      -0.750635
       9351.8700         9354.3600      -0.240411      -0.627989
       9352.1800         9354.6700      -0.110614      -0.830006
       9352.4900         9354.9900      0.0607132       -1.01645
       9352.8000         9355.3000       0.313118      -0.828286
       9353.1200         9355.6100       0.464744      -0.757334
       9353.4300         9355.9200       0.389572      -0.560820
       9353.7400         9356.2400       0.313944      -0.245300
       9354.0500         9356.5500       0.252142     0.00356952
       9354.3600         9356.8600       0.267014     -0.0596601
       9354.6700         9357.1700       0.376479      -0.161997
       9354.9900         9357.4800       0.310262       0.294302
       9355.3000         9357.8000       0.129922       0.838946
       9355.6100         9358.1100     -0.0606987       0.251839
       9355.9200         9358.4200      -0.311611       0.164043
       9356.2400         9358.7300      -0.298769      -0.198195
       9356.5500         9359.0400      -0.516634      -0.482019
       9356.8600         9359.3600      -0.231989       0.197662
       9357.1700         9359.6700      -0.209252       0.535647
       9357.4800         9359.9800       0.175558        1.13711
       9357.8000         9360.2900       0.761623       0.934218
       9358.1100         9360.6100        1.46785       0.713551
       9358.4200         9360.9200        1.47475       0.602949
       9358.7300         9361.2300        1.60261       0.407912
       9359.0400         9361.5400        1.80226       0.422931
       9359.3600         9361.8500        1.93491       0.482936
       9359.6700         9362.1700        1.70602      0.0430467
       9359.9800         9362.4800        1.59179      -0.226815
       9360.2900         9362.7900        1.21012      -0.790941
       9360.6100         9363.1000       0.899884      -0.534023
       9360.9200         9363.4200       0.127758      -0.358766
       9361.2300         9363.7300      -0.115268      0.0635575
       9361.5400         9364.0400      -0.286014       0.261493
       9361.8500         9364.3500      -0.588443       0.334155
       9362.1700         9364.6700      -0.614697       0.278276
       9362.4800         9364.9800      -0.597388       0.293592
       9362.7900         9365.2900      -0.732011       0.458256
       9363.1000         9365.6000      -0.860208       0.470600
       9363.4200         9365.9200       -1.01568       0.329537
       9363.7300         9366.2300      -0.880891       0.115276
       9364.0400         9366.5400      -0.727804    -0.00263091
       9364.3500         9366.8500      -0.221597    -0.00770366
       9364.6700         9367.1600      -0.157527      -0.114478
       9364.9800         9367.4800       0.491984      -0.153643
       9365.2900         9367.7900       0.740224      -0.329111
       9365.6000         9368.1000        1.14157      -0.504712
       9365.9200         9368.4100        1.40687      -0.416554
       9366.2300         9368.7300        1.58189      -0.474731
       9366.5400         9369.0400        2.04453      -0.316956
       9366.8500         9369.3500        1.99982      0.0168587
       9367.1600         9369.6600        1.49845       0.610866
       9367.4800         9369.9800        1.32801        1.00187
       9367.7900         9370.2900       0.648324        1.27178
       9368.1000         9370.6000       0.559743        1.24457
       9368.4100         9370.9200       0.317569        1.25904
       9368.7300         9371.2300       0.552206        1.38248
       9369.0400         9371.5400       0.680540        1.78065
       9369.3500         9371.8500       0.591140        2.16925
       9369.6600         9372.1700       0.873113        2.04153
       9369.9800         9372.4800       0.540566        1.49066
       9370.2900         9372.7900       0.349938        1.11350
       9370.6000         9373.1000       0.492465       0.844379
       9370.9200         9373.4200       0.284958       0.828707
       9371.2300         9373.7300       0.740572       0.669086
       9371.5400         9374.0400        1.03209       0.491260
       9371.8500         9374.3500       0.790245       0.319318
       9372.1700         9374.6700       0.409537     -0.0277513
       9372.4800         9374.9800      0.0730678    -0.00171251
       9372.7900         9375.2900       0.154259     -0.0243393
       9373.1000         9375.6000       0.280387      -0.135305
       9373.4200         9375.9200       0.306705      -0.133391
       9373.7300         9376.2300       0.491778      -0.113618
       9374.0400         9376.5400       0.120641      -0.106057
       9374.3500         9376.8600      -0.561702       0.117418
       9374.6700         9377.1700      -0.662927       0.229271
       9374.9800         9377.4800      -0.936207       0.544662
       9375.2900         9377.7900       -1.06836       0.607967
       9375.6000         9378.1100      -0.750635       0.512598
       9375.9200         9378.4200      -0.627989       0.683553
       9376.2300         9378.7300      -0.830006       0.828398
       9376.5400         9379.0400       -1.01645       0.778687
       9376.8600         9379.3600      -0.828286       0.924155
       9377.1700         9379.6700      -0.757334       0.723219
       9377.4800         9379.9800      -0.560820       0.447953
       9377.7900         9380.3000      -0.245300     0.00487658
       9378.1100         9380.6100     0.00356952      -0.311063
       9378.4200         9380.9200     -0.0596601      -0.232158
       9378.7300         9381.2400      -0.161997      -0.337912
       9379.0400         9381.5500       0.294302      -0.478969
       9379.3600         9381.8600       0.838946      -0.611442
       9379.6700         9382.1700       0.251839      -0.859074
       9379.9800         9382.4900       0.164043      -0.999910
       9380.3000         9382.8000      -0.198195       -1.08091
       9380.6100         9383.1100      -0.482019      -0.983583
       9380.9200         9383.4300       0.197662      -0.823867
       9381.2400         9383.7400       0.535647      -0.971648
       9381.5500         9384.0500        1.13711      -0.886535
       9381.8600         9384.3700       0.934218      -0.723306
       9382.1700         9384.6800       0.713551      -0.524165
       9382.4900         9384.9900       0.602949     -0.0471408
       9382.8000         9385.3000       0.407912       0.251904
       9383.1100         9385.6200       0.422931       0.491810
       9383.4300         9385.9300       0.482936       0.618579
       9383.7400         9386.2400      0.0430467       0.610089
       9384.0500         9386.5600      -0.226815       0.857746
       9384.3700         9386.8700      -0.790941        1.09869
       9384.6800         9387.1800      -0.534023        1.11429
       9384.9900         9387.5000      -0.358766        1.07444
       9385.3000         9387.8100      0.0635575        1.02533
       9385.6200         9388.1200       0.261493       0.877221
       9385.9300         9388.4400       0.334155        1.07686
       9386.2400         9388.7500       0.278276       0.866379
       9386.5600         9389.0600       0.293592        1.01164
       9386.8700         9389.3800       0.458256        1.05980
       9387.1800         9389.6900       0.470600       0.629556
       9387.5000         9390.0000       0.329537       0.292171
       9387.8100         9390.3100       0.115276       0.222923
       9388.1200         9390.6300    -0.00263091     -0.0868315
       9388.4400         9390.9400    -0.00770366      -0.192275
       9388.7500         9391.2500      -0.114478      -0.753716
       9389.0600         9391.5700      -0.153643      -0.709673
       9389.3800         9391.8800      -0.329111      -0.953924
       9389.6900         9392.1900      -0.504712      -0.917337
       9390.0000         9392.5100      -0.416554      -0.723572
       9390.3100         9392.8200      -0.474731      -0.363422
       9390.6300         9393.1300      -0.316956      -0.214716
       9390.9400         9393.4500      0.0168587     -0.0833250
       9391.2500         9393.7600       0.610866       0.196305
       9391.5700         9394.0700        1.00187       0.538436
       9391.8800         9394.3900        1.27178        1.15467
       9392.1900         9394.7000        1.24457        2.21772
       9392.5100         9395.0100        1.25904        3.66764
       9392.8200         9395.3300        1.38248        5.53963
       9393.1300         9395.6400        1.78065        7.87762
       9393.4500         9395.9500        2.16925        10.6631
       9393.7600         9396.2700        2.04153        13.6798
       9394.0700         9396.5800        1.49066        15.5824
       9394.3900         9396.8900        1.11350        15.7216
       9394.7000         9397.2100       0.844379        15.3002
       9395.0100         9397.5200       0.828707        13.9159
       9395.3300         9397.8300       0.669086        11.1017
       9395.6400         9398.1500       0.491260        8.69143
       9395.9500         9398.4600       0.319318        6.94490
       9396.2700         9398.7800     -0.0277513        5.02126
       9396.5800         9399.0900    -0.00171251        3.18459
       9396.8900         9399.4000     -0.0243393        2.17887
       9397.2100         9399.7200      -0.135305        1.83213
       9397.5200         9400.0300      -0.133391        1.47398
       9397.8300         9400.3400      -0.113618        1.43462
       9398.1500         9400.6600      -0.106057        1.92915
       9398.4600         9400.9700       0.117418        2.29669
       9398.7800         9401.2800       0.229271        1.99125
       9399.0900         9401.6000       0.544662        2.00821
       9399.4000         9401.9100       0.607967        1.96411
       9399.7200         9402.2200       0.512598        1.52307
       9400.0300         9402.5400       0.683553       0.900483
       9400.3400         9402.8500       0.828398       0.419737
       9400.6600         9403.1700       0.778687     -0.0717662
       9400.9700         9403.4800       0.924155      -0.385845
       9401.2800         9403.7900       0.723219      -0.389744
       9401.6000         9404.1100       0.447953      -0.135523
       9401.9100         9404.4200     0.00487658      0.0141672
       9402.2200         9404.7300      -0.311063       0.411425
       9402.5400         9405.0500      -0.232158       0.716827
       9402.8500         9405.3600      -0.337912       0.909804
       9403.1700         9405.6700      -0.478969        1.24611
       9403.4800         9405.9900      -0.611442        1.30896
       9403.7900         9406.3000      -0.859074        1.36164
       9404.1100         9406.6200      -0.999910        1.68789
       9404.4200         9406.9300       -1.08091        1.74824
       9404.7300         9407.2400      -0.983583        1.61444
       9405.0500         9407.5600      -0.823867        1.09056
       9405.3600         9407.8700      -0.971648       0.706634
       9405.6700         9408.1800      -0.886535       0.599018
       9405.9900         9408.5000      -0.723306       0.569641
       9406.3000         9408.8100      -0.524165       0.770065
       9406.6200         9409.1300     -0.0471408       0.844843
       9406.9300         9409.4400       0.251904       0.628507
       9407.2400         9409.7500       0.491810       0.361187
       9407.5600         9410.0700       0.618579       0.465825
       9407.8700         9410.3800       0.610089       0.851867
       9408.1800         9410.7000       0.857746       0.902205
       9408.5000         9411.0100        1.09869       0.815473
       9408.8100         9411.3200        1.11429       0.322630
       9409.1300         9411.6400        1.07444      0.0609801
       9409.4400         9411.9500        1.02533      0.0592622
       9409.7500         9412.2700       0.877221      -0.271022
       9410.0700         9412.5800        1.07686      -0.219730
       9410.3800         9412.8900       0.866379      -0.244105
       9410.7000         9413.2100        1.01164      -0.248223
       9411.0100         9413.5200        1.05980      -0.127548
       9411.3200         9413.8300       0.629556      0.0197815
       9411.6400         9414.1500       0.292171      0.0670674
       9411.9500         9414.4600       0.222923      -0.200749
       9412.2700         9414.7800     -0.0868315      -0.298670
       9412.5800         9415.0900      -0.192275      -0.128078
       9412.8900         9415.4100      -0.753716      -0.100096
       9413.2100         9415.7200      -0.709673      0.0845724
       9413.5200         9416.0300      -0.953924       0.368921
       9413.8300         9416.3500      -0.917337       0.551625
       9414.1500         9416.6600      -0.723572       0.418538
       9414.4600         9416.9800      -0.363422       0.187307
       9414.7800         9417.2900      -0.214716       0.168244
       9415.0900         9417.6000     -0.0833250     -0.0167841
       9415.4100         9417.9200       0.196305      -0.143789
       9415.7200         9418.2300       0.538436       0.383242
       9416.0300         9418.5500        1.15467       0.370289
       9416.3500         9418.8600        2.21772       0.449631
       9416.6600         9419.1700        3.66764       0.440360
       9416.9800         9419.4900        5.53963       0.460709
       9417.2900         9419.8000        7.87762       0.529378
       9417.6000         9420.1200        10.6631       0.537365
       9417.9200         9420.4300        13.6798       0.647751
       9418.2300         9420.7500        15.5824       0.866304
       9418.5500         9421.0600        15.7216       0.301433
       9418.8600         9421.3700        15.3002       0.262586
       9419.1700         9421.6900        13.9159      -0.237620
       9419.4900         9422.0000        11.1017      -0.338442
       9419.8000         9422.3200        8.69143      -0.451611
       9420.1200         9422.6300        6.94490      -0.457144
       9420.4300         9422.9500        5.02126      -0.250752
       9420.7500         9423.2600        3.18459       0.125841
       9421.0600         9423.5700        2.17887       0.212786
       9421.3700         9423.8900        1.83213       0.149916
       9421.6900         9424.2000        1.47398       0.226940
       9422.0000         9424.5200        1.43462       0.584880
       9422.3200         9424.8300        1.92915       0.176378
       9422.6300         9425.1500        2.29669     -0.0981829
       9422.9500         9425.4600        1.99125      -0.159481
       9423.2600         9425.7800        2.00821    -0.00851271
       9423.5700         9426.0900        1.96411      -0.143426
       9423.8900         9426.4000        1.52307      -0.320481
       9424.2000         9426.7200       0.900483      -0.446768
       9424.5200         9427.0300       0.419737      -0.896389
       9424.8300         9427.3500     -0.0717662       -1.27482
       9425.1500         9427.6600      -0.385845       -1.12933
       9425.4600         9427.9800      -0.389744       -1.03989
       9425.7800         9428.2900      -0.135523      -0.745967
       9426.0900         9428.6100      0.0141672      -0.878321
       9426.4000         9428.9200       0.411425      -0.889750
       9426.7200         9429.2300       0.716827      -0.874855
       9427.0300         9429.5500       0.909804      -0.994436
       9427.3500         9429.8600        1.24611      -0.586939
       9427.6600         9430.1800        1.30896      -0.544335
       9427.9800         9430.4900        1.36164      -0.550206
       9428.2900         9430.8100        1.68789      -0.307437
       9428.6100         9431.1200        1.74824      -0.472468
       9428.9200         9431.4400        1.61444      -0.506867
       9429.2300         9431.7500        1.09056      -0.346436
       9429.5500         9432.0700       0.706634     -0.0192194
       9429.8600         9432.3800       0.599018       0.459039
       9430.1800         9432.6900       0.569641       0.497498
       9430.4900         9433.0100       0.770065       0.453389
       9430.8100         9433.3200       0.844843       0.304108
       9431.1200         9433.6400       0.628507      0.0562445
       9431.4400         9433.9500       0.361187       0.337131
       9431.7500         9434.2700       0.465825       0.384760
       9432.0700         9434.5800       0.851867       0.509880
       9432.3800         9434.9000       0.902205       0.419751
       9432.6900         9435.2100       0.815473      0.0177779
       9433.0100         9435.5300       0.322630      -0.373969
       9433.3200         9435.8400      0.0609801      -0.505474
       9433.6400         9436.1600      0.0592622      -0.489318
       9433.9500         9436.4700      -0.271022      -0.502669
       9434.2700         9436.7900      -0.219730       -1.08239
       9434.5800         9437.1000      -0.244105       -1.02804
       9434.9000         9437.4200      -0.248223       -1.03249
       9435.2100         9437.7300      -0.127548      -0.995961
       9435.5300         9438.0400      0.0197815      -0.840497
       9435.8400         9438.3600      0.0670674      -0.371128
       9436.1600         9438.6700      -0.200749       0.133684
       9436.4700         9438.9900      -0.298670      -0.223826
       9436.7900         9439.3000      -0.128078      0.0278068
       9437.1000         9439.6200      -0.100096       0.415127
       9437.4200         9439.9300      0.0845724       0.466096
       9437.7300         9440.2500       0.368921       0.251925
       9438.0400         9440.5600       0.551625      -0.109312
       9438.3600         9440.8800       0.418538      -0.331103
       9438.6700         9441.1900       0.187307      -0.888961
       9438.9900         9441.5100       0.168244       -1.51446
       9439.3000         9441.8200     -0.0167841      -0.831711
       9439.6200         9442.1400      -0.143789       -1.06828
       9439.9300         9442.4500       0.383242       -1.01766
       9440.2500         9442.7700       0.370289      -0.930564
       9440.5600         9443.0800       0.449631      -0.518443
       9440.8800         9443.4000       0.440360     -0.0381204
       9441.1900         9443.7100       0.460709      0.0588434
       9441.5100         9444.0300       0.529378     -0.0315616
       9441.8200         9444.3400       0.537365     -0.0413491
       9442.1400         9444.6600       0.647751      -0.106231
       9442.4500         9444.9700       0.866304       0.107733
       9442.7700         9445.2900       0.301433     -0.0564948
       9443.0800         9445.6000       0.262586      -0.349717
       9443.4000         9445.9200      -0.237620      -0.644036
       9443.7100         9446.2300      -0.338442      -0.625319
       9444.0300         9446.5500      -0.451611      -0.579762
       9444.3400         9446.8600      -0.457144      -0.340206
       9444.6600         9447.1800      -0.250752       0.183715
       9444.9700         9447.4900       0.125841       0.284749
       9445.2900         9447.8100       0.212786       0.247646
       9445.6000         9448.1200       0.149916       0.366752
       9445.9200         9448.4400       0.226940       0.450873
       9446.2300         9448.7500       0.584880       0.674429
       9446.5500         9449.0700       0.176378       0.838840
       9446.8600         9449.3800     -0.0981829        1.42444
       9447.1800         9449.7000      -0.159481        2.58904
       9447.4900         9450.0200    -0.00851271        3.73213
       9447.8100         9450.3300      -0.143426        5.87073
       9448.1200         9450.6500      -0.320481        7.54985
       9448.4400         9450.9600      -0.446768        9.04808
       9448.7500         9451.2800      -0.896389        10.1083
       9449.0700         9451.5900       -1.27482        11.0893
       9449.3800         9451.9100       -1.12933        12.8356
       9449.7000         9452.2200       -1.03989        14.4967
       9450.0200         9452.5400      -0.745967        14.6813
       9450.3300         9452.8500      -0.878321        13.2885
       9450.6500         9453.1700      -0.889750        10.8263
       9450.9600         9453.4800      -0.874855        8.70384
       9451.2800         9453.8000      -0.994436        7.00117
       9451.5900         9454.1100      -0.586939        5.86771
       9451.9100         9454.4300      -0.544335        3.95017
       9452.2200         9454.7500      -0.550206        2.49854
       9452.5400         9455.0600      -0.307437       0.950673
       9452.8500         9455.3800      -0.472468       0.259851
       9453.1700         9455.6900      -0.506867      -0.255195
       9453.4800         9456.0100      -0.346436      -0.344107
       9453.8000         9456.3200     -0.0192194      -0.281512
       9454.1100         9456.6400       0.459039      -0.330491
       9454.4300         9456.9500       0.497498      -0.252749
       9454.7500         9457.2700       0.453389       0.495871
       9455.0600         9457.5800       0.304108        1.76232
       9455.3800         9457.9000      0.0562445        4.94955
       9455.6900         9458.2100       0.337131        7.07749
       9456.0100         9458.5300       0.384760        9.55008
       9456.3200         9458.8500       0.509880        11.2704
       9456.6400         9459.1600       0.419751        12.4513
       9456.9500         9459.4800      0.0177779        12.9344
       9457.2700         9459.7900      -0.373969        12.9570
       9457.5800         9460.1100      -0.505474        11.8292
       9457.9000         9460.4200      -0.489318        9.51408
       9458.2100         9460.7400      -0.502669        6.93492
       9458.5300         9461.0500       -1.08239        4.90601
       9458.8500         9461.3700       -1.02804        2.82471
       9459.1600         9461.6900       -1.03249        1.21347
       9459.4800         9462.0000      -0.995961      -0.128291
       9459.7900         9462.3200      -0.840497      -0.595533
       9460.1100         9462.6300      -0.371128       -1.33103
       9460.4200         9462.9500       0.133684       -1.71562
       9460.7400         9463.2600      -0.223826       -1.64750
       9461.0500         9463.5800      0.0278068       -1.30024
       9461.3700         9463.8900       0.415127      -0.943667
       9461.6900         9464.2100       0.466096      -0.631539
       9462.0000         9464.5300       0.251925      -0.396011
       9462.3200         9464.8400      -0.109312      -0.440654
       9462.6300         9465.1600      -0.331103      -0.607405
       9462.9500         9465.4700      -0.888961      -0.491699
       9463.2600         9465.7900       -1.51446      -0.573803
       9463.5800         9466.1100      -0.831711      -0.550270
       9463.8900         9466.4200       -1.06828      -0.412337
       9464.2100         9466.7400       -1.01766      -0.581423
       9464.5300         9467.0500      -0.930564      -0.390432
       9464.8400         9467.3700      -0.518443      -0.505362
       9465.1600         9467.6800     -0.0381204      -0.306914
       9465.4700         9468.0000      0.0588434      -0.227845
       9465.7900         9468.3200     -0.0315616       0.138883
       9466.1100         9468.6300     -0.0413491       0.325748
       9466.4200         9468.9500      -0.106231       0.538789
       9466.7400         9469.2600       0.107733       0.570914
       9467.0500         9469.5800     -0.0564948       0.752537
       9467.3700         9469.8900      -0.349717       0.846866
       9467.6800         9470.2100      -0.644036        1.52290
       9468.0000         9470.5300      -0.625319        2.62237
       9468.3200         9470.8400      -0.579762        4.05199
       9468.6300         9471.1600      -0.340206        5.07042
       9468.9500         9471.4700       0.183715        5.91392
       9469.2600         9471.7900       0.284749        6.24425
       9469.5800         9472.1100       0.247646        5.96970
       9469.8900         9472.4200       0.366752        6.07024
       9470.2100         9472.7400       0.450873        6.44988
       9470.5300         9473.0500       0.674429        6.91225
       9470.8400         9473.3700       0.838840        7.62418
       9471.1600         9473.6900        1.42444        8.59044
       9471.4700         9474.0000        2.58904        9.49894
       9471.7900         9474.3200        3.73213        10.4379
       9472.1100         9474.6300        5.87073        11.6935
       9472.4200         9474.9500        7.54985        13.1698
       9472.7400         9475.2700        9.04808        13.9635
       9473.0500         9475.5800        10.1083        13.7237
       9473.3700         9475.9000        11.0893        12.7022
       9473.6900         9476.2100        12.8356        10.1623
       9474.0000         9476.5300        14.4967        7.33945
       9474.3200         9476.8500        14.6813        4.92921
       9474.6300         9477.1600        13.2885        3.11087
       9474.9500         9477.4800        10.8263        1.44252
       9475.2700         9477.7900        8.70384       0.378005
       9475.5800         9478.1100        7.00117      -0.360356
       9475.9000         9478.4300        5.86771      -0.852963
       9476.2100         9478.7400        3.95017      -0.644040
       9476.5300         9479.0600        2.49854      -0.292894
       9476.8500         9479.3800       0.950673       0.219186
       9477.1600         9479.6900       0.259851       0.387732
       9477.4800         9480.0100      -0.255195       0.287264
       9477.7900         9480.3200      -0.344107       0.475269
       9478.1100         9480.6400      -0.281512      0.0747087
       9478.4300         9480.9600      -0.330491      0.0415695
       9478.7400         9481.2700      -0.252749       0.137923
       9479.0600         9481.5900       0.495871      -0.213241
       9479.3800         9481.9100        1.76232      -0.448466
       9479.6900         9482.2200        4.94955      -0.803331
       9480.0100         9482.5400        7.07749      -0.972401
       9480.3200         9482.8500        9.55008      -0.965075
       9480.6400         9483.1700        11.2704       -1.23982
       9480.9600         9483.4900        12.4513       -1.03719
       9481.2700         9483.8000        12.9344       -1.09567
       9481.5900         9484.1200        12.9570       -1.13237
       9481.9100         9484.4400        11.8292      -0.669200
       9482.2200         9484.7500        9.51408      -0.301903
       9482.5400         9485.0700        6.93492      -0.443151
       9482.8500         9485.3900        4.90601      -0.298041
       9483.1700         9485.7000        2.82471      -0.228673
       9483.4900         9486.0200        1.21347      -0.401391
       9483.8000         9486.3300      -0.128291      -0.197925
       9484.1200         9486.6500      -0.595533      -0.192839
       9484.4400         9486.9700       -1.33103      -0.216819
       9484.7500         9487.2800       -1.71562      -0.335267
       9485.0700         9487.6000       -1.64750      -0.495805
       9485.3900         9487.9200       -1.30024      -0.256065
       9485.7000         9488.2300      -0.943667      -0.240540
       9486.0200         9488.5500      -0.631539      -0.245163
       9486.3300         9488.8700      -0.396011       0.337826
       9486.6500         9489.1800      -0.440654        1.14588
       9486.9700         9489.5000      -0.607405        2.52531
       9487.2800         9489.8200      -0.491699        4.14439
       9487.6000         9490.1300      -0.573803        5.37011
       9487.9200         9490.4500      -0.550270        6.18536
       9488.2300         9490.7700      -0.412337        6.60653
       9488.5500         9491.0800      -0.581423        6.76318
       9488.8700         9491.4000      -0.390432        6.47499
       9489.1800         9491.7100      -0.505362        6.00751
       9489.5000         9492.0300      -0.306914        5.15567
       9489.8200         9492.3500      -0.227845        3.69615
       9490.1300         9492.6700       0.138883        1.99045
       9490.4500         9492.9800       0.325748       0.730067
       9490.7700         9493.3000       0.538789       0.133161
       9491.0800         9493.6200       0.570914      -0.344691
       9491.4000         9493.9300       0.752537      -0.643775
       9491.7100         9494.2500       0.846866      -0.411266
       9492.0300         9494.5700        1.52290       0.111019
       9492.3500         9494.8800        2.62237       0.774674
       9492.6700         9495.2000        4.05199        1.68347
       9492.9800         9495.5200        5.07042        2.37847
       9493.3000         9495.8300        5.91392        1.92844
       9493.6200         9496.1500        6.24425        1.26111
       9493.9300         9496.4700        5.96970        1.27758
       9494.2500         9496.7800        6.07024        1.37285
       9494.5700         9497.1000        6.44988       0.905719
       9494.8800         9497.4200        6.91225       0.677946
       9495.2000         9497.7300        7.62418       0.186263
       9495.5200         9498.0500        8.59044      0.0260895
       9495.8300         9498.3700        9.49894     -0.0938415
       9496.1500         9498.6800        10.4379       0.120664
       9496.4700         9499.0000        11.6935       0.337747
       9496.7800         9499.3200        13.1698       0.182001
       9497.1000         9499.6300        13.9635      0.0886832
       9497.4200         9499.9500        13.7237       0.548198
       9497.7300         9500.2700        12.7022       0.838145
       9498.0500         9500.5800        10.1623        1.56453
       9498.3700         9500.9000        7.33945        1.22907
       9498.6800         9501.2200        4.92921       0.855423
       9499.0000         9501.5400        3.11087        1.12549
       9499.3200         9501.8500        1.44252        1.44401
       9499.6300         9502.1700       0.378005        1.79440
       9499.9500         9502.4900      -0.360356        1.81822
       9500.2700         9502.8000      -0.852963        1.69205
       9500.5800         9503.1200      -0.644040        1.17600
       9500.9000         9503.4400      -0.292894       0.914141
       9501.2200         9503.7500       0.219186       0.780946
       9501.5400         9504.0700       0.387732       0.831900
       9501.8500         9504.3900       0.287264       0.489667
       9502.1700         9504.7100       0.475269       0.335478
       9502.4900         9505.0200      0.0747087       0.231215
       9502.8000         9505.3400      0.0415695      0.0757564
       9503.1200         9505.6600       0.137923      -0.206404
       9503.4400         9505.9700      -0.213241      -0.130334
       9503.7500         9506.2900      -0.448466      -0.491071
       9504.0700         9506.6100      -0.803331      -0.423933
       9504.3900         9506.9200      -0.972401      -0.427606
       9504.7100         9507.2400      -0.965075      -0.492048
       9505.0200         9507.5600       -1.23982      -0.673116
       9505.3400         9507.8800       -1.03719      -0.914316
       9505.6600         9508.1900       -1.09567       -1.03723
       9505.9700         9508.5100       -1.13237      -0.981928
       9506.2900         9508.8300      -0.669200       -1.05480
       9506.6100         9509.1400      -0.301903      -0.946752
       9506.9200         9509.4600      -0.443151       -1.02258
       9507.2400         9509.7800      -0.298041       -1.01248
       9507.5600         9510.1000      -0.228673      -0.965813
       9507.8800         9510.4100      -0.401391      -0.741283
       9508.1900         9510.7300      -0.197925      -0.563673
       9508.5100         9511.0500      -0.192839      -0.429476
       9508.8300         9511.3700      -0.216819      -0.531913
       9509.1400         9511.6800      -0.335267      -0.510518
       9509.4600         9512.0000      -0.495805      -0.695679
       9509.7800         9512.3200      -0.256065      -0.772758
       9510.1000         9512.6300      -0.240540      -0.980181
       9510.4100         9512.9500      -0.245163      -0.935162
       9510.7300         9513.2700       0.337826      -0.768576
       9511.0500         9513.5900        1.14588      0.0322022
       9511.3700         9513.9000        2.52531       0.812441
       9511.6800         9514.2200        4.14439        1.82604
       9512.0000         9514.5400        5.37011        2.11097
       9512.3200         9514.8600        6.18536        2.19146
       9512.6300         9515.1700        6.60653        2.38347
       9512.9500         9515.4900        6.76318        2.69297
       9513.2700         9515.8100        6.47499        3.08937
       9513.5900         9516.1200        6.00751        3.63975
       9513.9000         9516.4400        5.15567        3.90689
       9514.2200         9516.7600        3.69615        4.31372
       9514.5400         9517.0800        1.99045        5.10062
       9514.8600         9517.3900       0.730067        7.37444
       9515.1700         9517.7100       0.133161        9.82922
       9515.4900         9518.0300      -0.344691        11.3414
       9515.8100         9518.3500      -0.643775        12.1725
       9516.1200         9518.6700      -0.411266        12.0726
       9516.4400         9518.9800       0.111019        11.4469
       9516.7600         9519.3000       0.774674        10.5987
       9517.0800         9519.6200        1.68347        9.33240
       9517.3900         9519.9300        2.37847        7.52995
       9517.7100         9520.2500        1.92844        4.77637
       9518.0300         9520.5700        1.26111        2.70174
       9518.3500         9520.8900        1.27758        1.82529
       9518.6700         9521.2100        1.37285        1.73425
       9518.9800         9521.5200       0.905719        2.02572
       9519.3000         9521.8400       0.677946        2.30301
       9519.6200         9522.1600       0.186263        2.51273
       9519.9300         9522.4800      0.0260895        2.60666
       9520.2500         9522.7900     -0.0938415        2.33549
       9520.5700         9523.1100       0.120664        2.08804
       9520.8900         9523.4300       0.337747        2.10677
       9521.2100         9523.7500       0.182001        1.81364
       9521.5200         9524.0600      0.0886832        1.18116
       9521.8400         9524.3800       0.548198       0.589858
       9522.1600         9524.7000       0.838145      -0.135224
       9522.4800         9525.0200        1.56453      -0.741723
       9522.7900         9525.3300        1.22907       -1.09780
       9523.1100         9525.6500       0.855423      -0.904141
       9523.4300         9525.9700        1.12549      -0.604020
       9523.7500         9526.2900        1.44401      -0.674221
       9524.0600         9526.6100        1.79440      -0.750818
       9524.3800         9526.9200        1.81822      -0.665550
       9524.7000         9527.2400        1.69205      -0.652145
       9525.0200         9527.5600        1.17600      -0.472319
       9525.3300         9527.8800       0.914141      -0.552036
       9525.6500         9528.1900       0.780946      -0.370326
       9525.9700         9528.5100       0.831900      -0.385792
       9526.2900         9528.8300       0.489667      -0.467300
       9526.6100         9529.1500       0.335478      -0.488487
       9526.9200         9529.4700       0.231215      -0.462642
       9527.2400         9529.7800      0.0757564      -0.588336
       9527.5600         9530.1000      -0.206404      -0.259920
