       lambda          SN_2796        SN_2803
       9531.0600         9534.8700      -0.406257      -0.372297
       9531.3700         9535.1900      -0.333877     -0.0734681
       9531.6900         9535.5100      -0.344379      0.0975151
       9532.0100         9535.8300      -0.578158       0.351471
       9532.3300         9536.1400      -0.363273       0.269397
       9532.6500         9536.4600      -0.511931       0.243943
       9532.9600         9536.7800      -0.422625       0.238727
       9533.2800         9537.1000      -0.331702       0.223093
       9533.6000         9537.4200      -0.111293      0.0530772
       9533.9200         9537.7300     -0.0476782       0.105589
       9534.2400         9538.0500      -0.156993      0.0389511
       9534.5500         9538.3700      -0.126298     -0.0383648
       9534.8700         9538.6900       0.150524      0.0977580
       9535.1900         9539.0100      0.0515230      0.0643876
       9535.5100         9539.3300     -0.0788952      0.0572704
       9535.8300         9539.6400     -0.0742701     -0.0751380
       9536.1400         9539.9600     -0.0997199     -0.0510289
       9536.4600         9540.2800      -0.270887      0.0344578
       9536.7800         9540.6000      -0.232424     0.00824600
       9537.1000         9540.9200      -0.286663       0.189164
       9537.4200         9541.2300      -0.438288      0.0643937
       9537.7300         9541.5500      -0.506750       0.243603
       9538.0500         9541.8700      -0.587055       0.257164
       9538.3700         9542.1900      -0.622414       0.252062
       9538.6900         9542.5100      -0.547227       0.255607
       9539.0100         9542.8300      -0.725890       0.209783
       9539.3300         9543.1400      -0.569027       0.240409
       9539.6400         9543.4600      -0.349156     -0.0312046
       9539.9600         9543.7800      -0.552321       0.205614
       9540.2800         9544.1000      -0.573274       0.376980
       9540.6000         9544.4200      -0.490702     -0.0656317
       9540.9200         9544.7400      -0.457034      -0.103218
       9541.2300         9545.0500      -0.376833      -0.156157
       9541.5500         9545.3700      0.0187104      -0.191167
       9541.8700         9545.6900       0.428439      -0.251930
       9542.1900         9546.0100       0.588102      -0.316356
       9542.5100         9546.3300       0.651526      -0.353822
       9542.8300         9546.6500       0.535982      -0.425846
       9543.1400         9546.9600       0.407669      -0.473146
       9543.4600         9547.2800       0.483818      -0.514095
       9543.7800         9547.6000       0.553999      -0.460400
       9544.1000         9547.9200       0.635632      -0.678375
       9544.4200         9548.2400       0.805501      -0.959458
       9544.7400         9548.5600       0.892557      -0.642604
       9545.0500         9548.8800       0.896825      -0.607947
       9545.3700         9549.1900       0.870476      -0.605609
       9545.6900         9549.5100       0.647655      -0.506560
       9546.0100         9549.8300       0.182053      -0.394916
       9546.3300         9550.1500       0.188341      -0.275546
       9546.6500         9550.4700       0.375235     -0.0884885
       9546.9600         9550.7900       0.341036      -0.122193
       9547.2800         9551.1100       0.330934     -0.0503859
       9547.6000         9551.4200       0.170865       0.150997
       9547.9200         9551.7400      0.0723138       0.180777
       9548.2400         9552.0600     -0.0431348       0.230539
       9548.5600         9552.3800      -0.182610       0.270461
       9548.8800         9552.7000      -0.183449       0.362331
       9549.1900         9553.0200      -0.124134       0.392292
       9549.5100         9553.3400      -0.294591       0.148374
       9549.8300         9553.6500      -0.640436       0.188646
       9550.1500         9553.9700      -0.753033      0.0534756
       9550.4700         9554.2900      -0.694058      0.0698685
       9550.7900         9554.6100      -0.748800      -0.133222
       9551.1100         9554.9300      -0.582556     -0.0990660
       9551.4200         9555.2500      -0.561024     -0.0604148
       9551.7400         9555.5700      -0.669696      -0.133638
       9552.0600         9555.8900      -0.655678     -0.0367977
       9552.3800         9556.2000      -0.707001     -0.0665173
       9552.7000         9556.5200      -0.713486     -0.0398134
       9553.0200         9556.8400      -0.798438      -0.103141
       9553.3400         9557.1600      -0.819210      -0.141893
       9553.6500         9557.4800      -0.678026      -0.113005
       9553.9700         9557.8000      -0.434779      -0.180491
       9554.2900         9558.1200      -0.309349      0.0431545
       9554.6100         9558.4400      -0.315314       0.124397
       9554.9300         9558.7500      -0.201185       0.222851
       9555.2500         9559.0700      -0.376074       0.346959
       9555.5700         9559.3900      -0.372297       0.196985
       9555.8900         9559.7100     -0.0734681       0.163744
       9556.2000         9560.0300      0.0975151       0.177727
       9556.5200         9560.3500       0.351471       0.257375
       9556.8400         9560.6700       0.269397       0.108644
       9557.1600         9560.9900       0.243943      0.0553561
       9557.4800         9561.3100       0.238727       0.144791
       9557.8000         9561.6200       0.223093       0.355188
       9558.1200         9561.9400      0.0530772       0.458363
       9558.4400         9562.2600       0.105589       0.356200
       9558.7500         9562.5800      0.0389511       0.218975
       9559.0700         9562.9000     -0.0383648       0.133448
       9559.3900         9563.2200      0.0977580      0.0648943
       9559.7100         9563.5400      0.0643876       0.164049
       9560.0300         9563.8600      0.0572704       0.256060
       9560.3500         9564.1800     -0.0751380       0.182647
       9560.6700         9564.5000     -0.0510289       0.108647
       9560.9900         9564.8100      0.0344578       0.166588
       9561.3100         9565.1300     0.00824600       0.187412
       9561.6200         9565.4500       0.189164       0.143859
       9561.9400         9565.7700      0.0643937     -0.0286855
       9562.2600         9566.0900       0.243603     -0.0339943
       9562.5800         9566.4100       0.257164     -0.0118333
       9562.9000         9566.7300       0.252062     -0.0769964
       9563.2200         9567.0500       0.255607      -0.129514
       9563.5400         9567.3700       0.209783      -0.117772
       9563.8600         9567.6900       0.240409      -0.216577
       9564.1800         9568.0000     -0.0312046     -0.0912242
       9564.5000         9568.3200       0.205614      0.0864038
       9564.8100         9568.6400       0.376980     -0.0915003
       9565.1300         9568.9600     -0.0656317      -0.161393
       9565.4500         9569.2800      -0.103218     -0.0986537
       9565.7700         9569.6000      -0.156157     -0.0760020
       9566.0900         9569.9200      -0.191167      0.0817614
       9566.4100         9570.2400      -0.251930     -0.0242595
       9566.7300         9570.5600      -0.316356     -0.0605251
       9567.0500         9570.8800      -0.353822      0.0437965
       9567.3700         9571.2000      -0.425846      0.0766071
       9567.6900         9571.5200      -0.473146      0.0859393
       9568.0000         9571.8400      -0.514095       0.168096
       9568.3200         9572.1600      -0.460400      -0.133252
       9568.6400         9572.4700      -0.678375      -0.147270
       9568.9600         9572.7900      -0.959458      0.0940453
       9569.2800         9573.1100      -0.642604       0.171992
       9569.6000         9573.4300      -0.607947       0.332016
       9569.9200         9573.7500      -0.605609       0.314928
       9570.2400         9574.0700      -0.506560      0.0708407
       9570.5600         9574.3900      -0.394916       0.157467
       9570.8800         9574.7100      -0.275546      0.0892524
       9571.2000         9575.0300     -0.0884885      0.0406756
       9571.5200         9575.3500      -0.122193      0.0306100
       9571.8400         9575.6700     -0.0503859      0.0658130
       9572.1600         9575.9900       0.150997       0.336568
       9572.4700         9576.3100       0.180777       0.443554
       9572.7900         9576.6300       0.230539       0.281767
       9573.1100         9576.9500       0.270461       0.125736
       9573.4300         9577.2600       0.362331      0.0709171
       9573.7500         9577.5800       0.392292     -0.0961007
       9574.0700         9577.9000       0.148374     -0.0869881
       9574.3900         9578.2200       0.188646      0.0246165
       9574.7100         9578.5400      0.0534756     -0.0211931
       9575.0300         9578.8600      0.0698685      0.0599385
       9575.3500         9579.1800      -0.133222      0.0439567
       9575.6700         9579.5000     -0.0990660       0.100737
       9575.9900         9579.8200     -0.0604148       0.164709
       9576.3100         9580.1400      -0.133638      0.0705991
       9576.6300         9580.4600     -0.0367977      0.0883003
       9576.9500         9580.7800     -0.0665173      -0.114674
       9577.2600         9581.1000     -0.0398134      -0.111494
       9577.5800         9581.4200      -0.103141      -0.108868
       9577.9000         9581.7400      -0.141893     -0.0188281
       9578.2200         9582.0600      -0.113005       0.101342
       9578.5400         9582.3800      -0.180491       0.131061
       9578.8600         9582.7000      0.0431545       0.138102
       9579.1800         9583.0200       0.124397       0.182172
       9579.5000         9583.3400       0.222851       0.187686
       9579.8200         9583.6600       0.346959       0.288838
       9580.1400         9583.9800       0.196985       0.215074
       9580.4600         9584.3000       0.163744      -0.223293
       9580.7800         9584.6200       0.177727      -0.109414
       9581.1000         9584.9400       0.257375     -0.0327401
       9581.4200         9585.2500       0.108644      0.0315120
       9581.7400         9585.5700      0.0553561     -0.0425725
       9582.0600         9585.8900       0.144791     -0.0958269
       9582.3800         9586.2100       0.355188      -0.145354
       9582.7000         9586.5300       0.458363      -0.242429
       9583.0200         9586.8500       0.356200      -0.248094
       9583.3400         9587.1700       0.218975      -0.220337
       9583.6600         9587.4900       0.133448      -0.282495
       9583.9800         9587.8100      0.0648943      -0.255073
       9584.3000         9588.1300       0.164049      -0.262364
       9584.6200         9588.4500       0.256060     -0.0384926
       9584.9400         9588.7700       0.182647      -0.160148
       9585.2500         9589.0900       0.108647     -0.0352060
       9585.5700         9589.4100       0.166588      0.0114428
       9585.8900         9589.7300       0.187412       0.290915
       9586.2100         9590.0500       0.143859       0.239832
       9586.5300         9590.3700     -0.0286855       0.240523
       9586.8500         9590.6900     -0.0339943       0.457291
       9587.1700         9591.0100     -0.0118333       0.400022
       9587.4900         9591.3300     -0.0769964       0.193023
       9587.8100         9591.6500      -0.129514       0.145896
       9588.1300         9591.9700      -0.117772     -0.0555934
       9588.4500         9592.2900      -0.216577      -0.142487
       9588.7700         9592.6100     -0.0912242      0.0146540
       9589.0900         9592.9300      0.0864038      0.0494057
       9589.4100         9593.2500     -0.0915003      0.0680719
       9589.7300         9593.5700      -0.161393      0.0800615
       9590.0500         9593.8900     -0.0986537      -0.118065
       9590.3700         9594.2100     -0.0760020     -0.0985533
       9590.6900         9594.5300      0.0817614     -0.0948763
       9591.0100         9594.8500     -0.0242595      -0.239159
       9591.3300         9595.1700     -0.0605251      -0.278360
       9591.6500         9595.4900      0.0437965      -0.183627
       9591.9700         9595.8100      0.0766071      -0.161938
       9592.2900         9596.1300      0.0859393      -0.143922
       9592.6100         9596.4500       0.168096     -0.0465142
       9592.9300         9596.7700      -0.133252      -0.130623
       9593.2500         9597.0900      -0.147270      -0.167420
       9593.5700         9597.4100      0.0940453      -0.135024
       9593.8900         9597.7300       0.171992      -0.188850
       9594.2100         9598.0500       0.332016      -0.114548
       9594.5300         9598.3700       0.314928      -0.122264
       9594.8500         9598.6900      0.0708407     -0.0586835
       9595.1700         9599.0100       0.157467     -0.0564690
       9595.4900         9599.3300      0.0892524       0.123730
       9595.8100         9599.6500      0.0406756       0.180645
       9596.1300         9599.9700      0.0306100       0.214533
       9596.4500         9600.2900      0.0658130       0.246280
       9596.7700         9600.6100       0.336568       0.145349
       9597.0900         9600.9300       0.443554      0.0902124
       9597.4100         9601.2500       0.281767       0.261577
       9597.7300         9601.5700       0.125736       0.252245
       9598.0500         9601.8900      0.0709171       0.231456
       9598.3700         9602.2100     -0.0961007       0.317589
       9598.6900         9602.5400     -0.0869881       0.339915
       9599.0100         9602.8600      0.0246165       0.198766
       9599.3300         9603.1800     -0.0211931       0.326001
       9599.6500         9603.5000      0.0599385       0.111548
       9599.9700         9603.8200      0.0439567     -0.0160040
       9600.2900         9604.1400       0.100737      0.0635593
       9600.6100         9604.4600       0.164709      0.0927246
       9600.9300         9604.7800      0.0705991       0.283933
       9601.2500         9605.1000      0.0883003       0.393471
       9601.5700         9605.4200      -0.114674       0.203208
       9601.8900         9605.7400      -0.111494       0.159700
       9602.2100         9606.0600      -0.108868       0.236452
       9602.5400         9606.3800     -0.0188281      0.0635351
       9602.8600         9606.7000       0.101342      0.0784050
       9603.1800         9607.0200       0.131061      0.0130120
       9603.5000         9607.3400       0.138102      -0.197031
       9603.8200         9607.6600       0.182172      -0.178921
       9604.1400         9607.9800       0.187686     -0.0449372
       9604.4600         9608.3000       0.288838      -0.129343
       9604.7800         9608.6200       0.215074      -0.225461
       9605.1000         9608.9400      -0.223293      -0.203668
       9605.4200         9609.2600      -0.109414      -0.277703
       9605.7400         9609.5800     -0.0327401      -0.226161
       9606.0600         9609.9100      0.0315120      -0.270244
       9606.3800         9610.2300     -0.0425725      -0.257070
       9606.7000         9610.5500     -0.0958269      -0.193777
       9607.0200         9610.8700      -0.145354     -0.0322386
       9607.3400         9611.1900      -0.242429       0.193880
       9607.6600         9611.5100      -0.248094       0.440863
       9607.9800         9611.8300      -0.220337       0.503163
       9608.3000         9612.1500      -0.282495       0.603630
       9608.6200         9612.4700      -0.255073       0.620354
       9608.9400         9612.7900      -0.262364       0.666593
       9609.2600         9613.1100     -0.0384926       0.475718
       9609.5800         9613.4300      -0.160148       0.586992
       9609.9100         9613.7500     -0.0352060       0.415645
       9610.2300         9614.0700      0.0114428       0.377406
       9610.5500         9614.3900       0.290915       0.484248
       9610.8700         9614.7100       0.239832       0.618284
       9611.1900         9615.0400       0.240523       0.402207
       9611.5100         9615.3600       0.457291       0.300768
       9611.8300         9615.6800       0.400022       0.183352
       9612.1500         9616.0000       0.193023      0.0844955
       9612.4700         9616.3200       0.145896      -0.157712
       9612.7900         9616.6400     -0.0555934      -0.121344
       9613.1100         9616.9600      -0.142487     -0.0798154
       9613.4300         9617.2800      0.0146540      0.0111846
       9613.7500         9617.6000      0.0494057      -0.161163
       9614.0700         9617.9200      0.0680719     -0.0270198
       9614.3900         9618.2400      0.0800615      0.0951344
       9614.7100         9618.5600      -0.118065     -0.0112458
       9615.0400         9618.8800     -0.0985533     0.00531679
       9615.3600         9619.2100     -0.0948763       0.195127
       9615.6800         9619.5300      -0.239159       0.209291
       9616.0000         9619.8500      -0.278360       0.218955
       9616.3200         9620.1700      -0.183627       0.211522
       9616.6400         9620.4900      -0.161938       0.298858
       9616.9600         9620.8100      -0.143922       0.186332
       9617.2800         9621.1300     -0.0465142       0.121734
       9617.6000         9621.4500      -0.130623      0.0926677
       9617.9200         9621.7700      -0.167420       0.207651
       9618.2400         9622.0900      -0.135024       0.184220
       9618.5600         9622.4200      -0.188850       0.295583
       9618.8800         9622.7400      -0.114548       0.202971
       9619.2100         9623.0600      -0.122264      0.0567606
       9619.5300         9623.3800     -0.0586835    -0.00274463
       9619.8500         9623.7000     -0.0564690      0.0180142
       9620.1700         9624.0200       0.123730     -0.0500958
       9620.4900         9624.3400       0.180645     -0.0182670
       9620.8100         9624.6600       0.214533      0.0104445
       9621.1300         9624.9800       0.246280      0.0976001
       9621.4500         9625.3000       0.145349       0.198345
       9621.7700         9625.6200      0.0902124       0.294400
       9622.0900         9625.9500       0.261577       0.306131
       9622.4200         9626.2700       0.252245       0.131540
       9622.7400         9626.5900       0.231456     -0.0572966
       9623.0600         9626.9100       0.317589     -0.0914338
       9623.3800         9627.2300       0.339915      -0.130648
       9623.7000         9627.5500       0.198766      -0.102282
       9624.0200         9627.8700       0.326001      -0.122209
       9624.3400         9628.1900       0.111548      0.0287164
       9624.6600         9628.5100     -0.0160040      -0.135600
       9624.9800         9628.8400      0.0635593      -0.222520
       9625.3000         9629.1600      0.0927246      -0.294686
       9625.6200         9629.4800       0.283933      -0.333584
       9625.9500         9629.8000       0.393471      -0.405680
       9626.2700         9630.1200       0.203208      -0.481847
       9626.5900         9630.4400       0.159700      -0.389476
       9626.9100         9630.7600       0.236452      -0.307775
       9627.2300         9631.0800      0.0635351      -0.302296
       9627.5500         9631.4100      0.0784050      -0.252661
       9627.8700         9631.7300      0.0130120      -0.305751
       9628.1900         9632.0500      -0.197031      -0.386355
       9628.5100         9632.3700      -0.178921      -0.311133
       9628.8400         9632.6900     -0.0449372      -0.246642
       9629.1600         9633.0100      -0.129343      -0.237590
       9629.4800         9633.3300      -0.225461      -0.224853
       9629.8000         9633.6600      -0.203668      -0.180266
       9630.1200         9633.9800      -0.277703     -0.0716524
       9630.4400         9634.3000      -0.226161      0.0377114
       9630.7600         9634.6200      -0.270244      0.0674320
       9631.0800         9634.9400      -0.257070      0.0733930
       9631.4100         9635.2600      -0.193777      0.0697907
       9631.7300         9635.5800     -0.0322386       0.172499
       9632.0500         9635.9000       0.193880       0.133071
       9632.3700         9636.2300       0.440863      0.0205423
       9632.6900         9636.5500       0.503163     -0.0920759
       9633.0100         9636.8700       0.603630       0.110309
       9633.3300         9637.1900       0.620354       0.246603
       9633.6600         9637.5100       0.666593       0.371175
       9633.9800         9637.8300       0.475718       0.391261
       9634.3000         9638.1600       0.586992       0.419498
       9634.6200         9638.4800       0.415645       0.425180
       9634.9400         9638.8000       0.377406       0.450831
       9635.2600         9639.1200       0.484248       0.476765
       9635.5800         9639.4400       0.618284       0.571957
       9635.9000         9639.7600       0.402207       0.412578
       9636.2300         9640.0800       0.300768       0.381051
       9636.5500         9640.4100       0.183352       0.458178
       9636.8700         9640.7300      0.0844955       0.473325
       9637.1900         9641.0500      -0.157712       0.384564
       9637.5100         9641.3700      -0.121344       0.264331
       9637.8300         9641.6900     -0.0798154       0.156087
       9638.1600         9642.0100      0.0111846      0.0225515
       9638.4800         9642.3300      -0.161163      -0.234236
       9638.8000         9642.6600     -0.0270198      -0.202267
       9639.1200         9642.9800      0.0951344      -0.200179
       9639.4400         9643.3000     -0.0112458      -0.284406
       9639.7600         9643.6200     0.00531679      -0.396472
       9640.0800         9643.9400       0.195127      -0.346335
       9640.4100         9644.2600       0.209291      -0.344549
       9640.7300         9644.5900       0.218955      -0.347631
       9641.0500         9644.9100       0.211522      -0.270552
       9641.3700         9645.2300       0.298858      -0.210327
       9641.6900         9645.5500       0.186332      -0.503926
       9642.0100         9645.8700       0.121734      -0.593343
       9642.3300         9646.2000      0.0926677      -0.458954
       9642.6600         9646.5200       0.207651      -0.389538
       9642.9800         9646.8400       0.184220      -0.420423
       9643.3000         9647.1600       0.295583      -0.148625
       9643.6200         9647.4800       0.202971     -0.0111512
       9643.9400         9647.8000      0.0567606       0.124900
       9644.2600         9648.1300    -0.00274463       0.234236
       9644.5900         9648.4500      0.0180142       0.287297
       9644.9100         9648.7700     -0.0500958       0.351040
       9645.2300         9649.0900     -0.0182670       0.314219
       9645.5500         9649.4100      0.0104445       0.260158
       9645.8700         9649.7400      0.0976001       0.602136
       9646.2000         9650.0600       0.198345       0.918739
       9646.5200         9650.3800       0.294400       0.713011
       9646.8400         9650.7000       0.306131       0.845981
       9647.1600         9651.0200       0.131540       0.786592
       9647.4800         9651.3400     -0.0572966       0.429146
       9647.8000         9651.6700     -0.0914338       0.271412
       9648.1300         9651.9900      -0.130648       0.203167
       9648.4500         9652.3100      -0.102282       0.139339
       9648.7700         9652.6300      -0.122209      0.0652286
       9649.0900         9652.9600      0.0287164      0.0399715
       9649.4100         9653.2800      -0.135600      0.0592224
       9649.7400         9653.6000      -0.222520      0.0478365
       9650.0600         9653.9200      -0.294686      0.0251723
       9650.3800         9654.2400      -0.333584     -0.0877275
       9650.7000         9654.5600      -0.405680       0.162962
       9651.0200         9654.8900      -0.481847       0.102871
       9651.3400         9655.2100      -0.389476       0.129590
       9651.6700         9655.5300      -0.307775      0.0926494
       9651.9900         9655.8500      -0.302296       0.101383
       9652.3100         9656.1700      -0.252661      0.0640880
       9652.6300         9656.5000      -0.305751       0.150418
       9652.9600         9656.8200      -0.386355    -0.00984771
       9653.2800         9657.1400      -0.311133       0.279866
       9653.6000         9657.4600      -0.246642       0.525757
       9653.9200         9657.7900      -0.237590       0.451277
       9654.2400         9658.1100      -0.224853       0.511243
       9654.5600         9658.4300      -0.180266       0.447582
       9654.8900         9658.7500     -0.0716524       0.500121
       9655.2100         9659.0700      0.0377114       0.581068
       9655.5300         9659.4000      0.0674320       0.600113
       9655.8500         9659.7200      0.0733930       0.761231
       9656.1700         9660.0400      0.0697907       0.818722
       9656.5000         9660.3600       0.172499       0.837569
       9656.8200         9660.6900       0.133071       0.779434
       9657.1400         9661.0100      0.0205423       0.939404
       9657.4600         9661.3300     -0.0920759       0.765701
       9657.7900         9661.6500       0.110309       0.525368
       9658.1100         9661.9700       0.246603       0.618848
       9658.4300         9662.3000       0.371175       0.644773
       9658.7500         9662.6200       0.391261       0.707675
       9659.0700         9662.9400       0.419498       0.624034
       9659.4000         9663.2600       0.425180       0.679387
       9659.7200         9663.5900       0.450831       0.852472
       9660.0400         9663.9100       0.476765       0.641395
       9660.3600         9664.2300       0.571957       0.532607
       9660.6900         9664.5500       0.412578       0.492712
       9661.0100         9664.8800       0.381051       0.413124
       9661.3300         9665.2000       0.458178       0.489546
       9661.6500         9665.5200       0.473325       0.460975
       9661.9700         9665.8400       0.384564       0.446719
       9662.3000         9666.1700       0.264331       0.437335
       9662.6200         9666.4900       0.156087       0.344182
       9662.9400         9666.8100      0.0225515       0.107471
       9663.2600         9667.1300      -0.234236       0.182400
       9663.5900         9667.4600      -0.202267     -0.0885364
       9663.9100         9667.7800      -0.200179      -0.297050
       9664.2300         9668.1000      -0.284406      -0.350173
       9664.5500         9668.4200      -0.396472      -0.379156
       9664.8800         9668.7500      -0.346335      -0.288959
       9665.2000         9669.0700      -0.344549      -0.299882
       9665.5200         9669.3900      -0.347631      -0.364030
       9665.8400         9669.7100      -0.270552      -0.242201
       9666.1700         9670.0400      -0.210327      -0.136763
       9666.4900         9670.3600      -0.503926     -0.0893712
       9666.8100         9670.6800      -0.593343     -0.0243252
       9667.1300         9671.0000      -0.458954       0.246502
       9667.4600         9671.3300      -0.389538      0.0569356
       9667.7800         9671.6500      -0.420423       0.185991
       9668.1000         9671.9700      -0.148625       0.131394
       9668.4200         9672.2900     -0.0111512       0.255351
       9668.7500         9672.6200       0.124900       0.245323
       9669.0700         9672.9400       0.234236       0.107440
       9669.3900         9673.2600       0.287297       0.186145
       9669.7100         9673.5800       0.351040       0.249383
       9670.0400         9673.9100       0.314219       0.287943
       9670.3600         9674.2300       0.260158       0.386704
       9670.6800         9674.5500       0.602136       0.233615
       9671.0000         9674.8700       0.918739      0.0446963
       9671.3300         9675.2000       0.713011     -0.0665600
       9671.6500         9675.5200       0.845981      -0.142448
       9671.9700         9675.8400       0.786592      -0.317839
       9672.2900         9676.1700       0.429146      -0.240651
       9672.6200         9676.4900       0.271412      -0.431507
       9672.9400         9676.8100       0.203167      -0.406649
       9673.2600         9677.1300       0.139339      -0.387620
       9673.5800         9677.4600      0.0652286      -0.387419
       9673.9100         9677.7800      0.0399715      -0.438142
       9674.2300         9678.1000      0.0592224      -0.392789
       9674.5500         9678.4200      0.0478365      -0.461300
       9674.8700         9678.7500      0.0251723      -0.512660
       9675.2000         9679.0700     -0.0877275      -0.575974
       9675.5200         9679.3900       0.162962      -0.524954
       9675.8400         9679.7200       0.102871      -0.418529
       9676.1700         9680.0400       0.129590      -0.327052
       9676.4900         9680.3600      0.0926494      -0.358532
       9676.8100         9680.6800       0.101383      -0.190574
       9677.1300         9681.0100      0.0640880      -0.157959
       9677.4600         9681.3300       0.150418      -0.110465
       9677.7800         9681.6500    -0.00984771     -0.0597173
       9678.1000         9681.9800       0.279866     -0.0362348
       9678.4200         9682.3000       0.525757      -0.202840
       9678.7500         9682.6200       0.451277      -0.151539
       9679.0700         9682.9500       0.511243     -0.0853985
       9679.3900         9683.2700       0.447582       0.255618
       9679.7200         9683.5900       0.500121       0.227915
       9680.0400         9683.9200       0.581068       0.203369
       9680.3600         9684.2400       0.600113       0.173662
       9680.6800         9684.5600       0.761231       0.205146
       9681.0100         9684.8800       0.818722       0.170752
       9681.3300         9685.2100       0.837569      0.0992051
       9681.6500         9685.5300       0.779434     -0.0281712
       9681.9800         9685.8500       0.939404      0.0525829
       9682.3000         9686.1800       0.765701       0.166239
       9682.6200         9686.5000       0.525368       0.104450
       9682.9500         9686.8200       0.618848      0.0116145
       9683.2700         9687.1500       0.644773       0.203730
       9683.5900         9687.4700       0.707675       0.139077
       9683.9200         9687.7900       0.624034       0.334533
       9684.2400         9688.1100       0.679387       0.152123
       9684.5600         9688.4400       0.852472       0.145445
       9684.8800         9688.7600       0.641395       0.181354
       9685.2100         9689.0800       0.532607      0.0464393
       9685.5300         9689.4100       0.492712       0.122163
       9685.8500         9689.7300       0.413124       0.276068
       9686.1800         9690.0500       0.489546       0.281876
       9686.5000         9690.3800       0.460975       0.305129
       9686.8200         9690.7000       0.446719       0.386077
       9687.1500         9691.0200       0.437335       0.422207
       9687.4700         9691.3500       0.344182       0.362610
       9687.7900         9691.6700       0.107471       0.271939
       9688.1100         9691.9900       0.182400       0.116149
       9688.4400         9692.3200     -0.0885364       0.191328
       9688.7600         9692.6400      -0.297050       0.219812
       9689.0800         9692.9600      -0.350173       0.306048
       9689.4100         9693.2900      -0.379156       0.567891
       9689.7300         9693.6100      -0.288959       0.474602
       9690.0500         9693.9300      -0.299882       0.136717
       9690.3800         9694.2600      -0.364030     -0.0324966
       9690.7000         9694.5800      -0.242201      -0.147418
       9691.0200         9694.9000      -0.136763      -0.286857
       9691.3500         9695.2300     -0.0893712      -0.453284
       9691.6700         9695.5500     -0.0243252      -0.791842
       9691.9900         9695.8700       0.246502      -0.646565
       9692.3200         9696.2000      0.0569356      -0.675819
       9692.6400         9696.5200       0.185991      -0.776525
       9692.9600         9696.8400       0.131394      -0.383978
       9693.2900         9697.1700       0.255351      -0.445080
       9693.6100         9697.4900       0.245323      -0.433107
       9693.9300         9697.8100       0.107440      -0.451601
       9694.2600         9698.1400       0.186145      -0.348340
       9694.5800         9698.4600       0.249383      -0.344408
       9694.9000         9698.7900       0.287943      -0.345984
       9695.2300         9699.1100       0.386704      -0.263464
       9695.5500         9699.4300       0.233615      -0.179760
       9695.8700         9699.7500      0.0446963      0.0952855
       9696.2000         9700.0800     -0.0665600       0.167348
       9696.5200         9700.4000      -0.142448       0.319708
       9696.8400         9700.7300      -0.317839       0.538169
       9697.1700         9701.0500      -0.240651       0.330655
       9697.4900         9701.3700      -0.431507       0.275777
       9697.8100         9701.7000      -0.406649       0.261968
       9698.1400         9702.0200      -0.387620       0.216301
       9698.4600         9702.3400      -0.387419       0.220756
       9698.7900         9702.6700      -0.438142       0.448420
       9699.1100         9702.9900      -0.392789       0.412078
       9699.4300         9703.3100      -0.461300       0.332244
       9699.7500         9703.6400      -0.512660       0.376326
       9700.0800         9703.9600      -0.575974       0.325834
       9700.4000         9704.2900      -0.524954       0.358480
       9700.7300         9704.6100      -0.418529       0.572265
       9701.0500         9704.9300      -0.327052       0.915825
       9701.3700         9705.2600      -0.358532       0.880277
       9701.7000         9705.5800      -0.190574        1.08893
       9702.0200         9705.9000      -0.157959        1.14853
       9702.3400         9706.2300      -0.110465        1.26618
       9702.6700         9706.5500     -0.0597173        1.26000
       9702.9900         9706.8800     -0.0362348        1.06660
       9703.3100         9707.2000      -0.202840        1.16563
       9703.6400         9707.5200      -0.151539        1.19491
       9703.9600         9707.8500     -0.0853985        1.19704
       9704.2900         9708.1700       0.255618        1.01704
       9704.6100         9708.5000       0.227915        1.04293
       9704.9300         9708.8200       0.203369       0.764047
       9705.2600         9709.1400       0.173662       0.229223
       9705.5800         9709.4700       0.205146      0.0792249
       9705.9000         9709.7900       0.170752     -0.0526697
       9706.2300         9710.1100      0.0992051     -0.0897216
       9706.5500         9710.4400     -0.0281712      -0.127260
       9706.8800         9710.7600      0.0525829      -0.251609
       9707.2000         9711.0900       0.166239      -0.407191
       9707.5200         9711.4100       0.104450      -0.544437
       9707.8500         9711.7300      0.0116145      -0.525587
       9708.1700         9712.0600       0.203730      -0.669925
       9708.5000         9712.3800       0.139077      -0.585498
       9708.8200         9712.7100       0.334533      -0.847138
       9709.1400         9713.0300       0.152123      -0.829306
       9709.4700         9713.3500       0.145445      -0.668287
       9709.7900         9713.6800       0.181354      -0.607837
       9710.1100         9714.0000      0.0464393      -0.696070
       9710.4400         9714.3300       0.122163      -0.680225
       9710.7600         9714.6500       0.276068      -0.822632
       9711.0900         9714.9700       0.281876      -0.674764
       9711.4100         9715.3000       0.305129      -0.679479
       9711.7300         9715.6200       0.386077      -0.651393
       9712.0600         9715.9500       0.422207      -0.660203
       9712.3800         9716.2700       0.362610      -0.596739
       9712.7100         9716.5900       0.271939      -0.634157
       9713.0300         9716.9200       0.116149      -0.586025
       9713.3500         9717.2400       0.191328      -0.695415
       9713.6800         9717.5700       0.219812      -0.644453
       9714.0000         9717.8900       0.306048      -0.690578
       9714.3300         9718.2100       0.567891      -0.690104
       9714.6500         9718.5400       0.474602      -0.814507
       9714.9700         9718.8600       0.136717      -0.527189
