       lambda          SN_2796        SN_2803
       9169.9300         9171.1500       0.764301       0.932179
       9170.2300         9171.4600       0.194499       0.674840
       9170.5400         9171.7600       0.169069       0.712675
       9170.8500         9172.0700      -0.125025       0.937574
       9171.1500         9172.3800      -0.493621        1.02132
       9171.4600         9172.6800       0.213857       0.864564
       9171.7600         9172.9900       0.580982        1.18941
       9172.0700         9173.2900       0.554706        1.30793
       9172.3800         9173.6000       0.721060        1.08839
       9172.6800         9173.9100       0.383600       0.854718
       9172.9900         9174.2100    -0.00501930       0.609907
       9173.2900         9174.5200     -0.0436589       0.417763
       9173.6000         9174.8200      0.0857710       0.293868
       9173.9100         9175.1300      -0.156716      0.0346149
       9174.2100         9175.4300       0.582356       0.329240
       9174.5200         9175.7400       0.698129       0.621435
       9174.8200         9176.0500       0.525424       0.629642
       9175.1300         9176.3500      -0.124856       0.486435
       9175.4300         9176.6600       0.288955       0.566288
       9175.7400         9176.9700       0.166008       0.310236
       9176.0500         9177.2700       0.302789       0.373353
       9176.3500         9177.5800        1.82939       0.289229
       9176.6600         9177.8800        5.69423      0.0575415
       9176.9700         9178.1900        8.37537    -0.00235685
       9177.2700         9178.5000        9.61171       0.247174
       9177.5800         9178.8000        9.42330      0.0351002
       9177.8800         9179.1100        8.22760       0.445271
       9178.1900         9179.4100        5.24948       0.695769
       9178.5000         9179.7200        2.73511       0.808623
       9178.8000         9180.0300        2.02580       0.582500
       9179.1100         9180.3300        2.91687       0.932392
       9179.4100         9180.6400        3.92974       0.783207
       9179.7200         9180.9500        5.41681        1.00483
       9180.0300         9181.2500        8.14783       0.730961
       9180.3300         9181.5600        12.1744       0.643170
       9180.6400         9181.8600        15.4637       0.138542
       9180.9500         9182.1700        16.6364       0.180275
       9181.2500         9182.4800        16.0495       0.288005
       9181.5600         9182.7800        13.7008       0.522468
       9181.8600         9183.0900        9.78145       0.800180
       9182.1700         9183.4000        8.10287        1.88926
       9182.4800         9183.7000        11.0548        2.35513
       9182.7800         9184.0100        17.6441        2.72742
       9183.0900         9184.3100        26.4185        3.45035
       9183.4000         9184.6200        36.6744        3.65988
       9183.7000         9184.9300        45.2449        3.01384
       9184.0100         9185.2300        50.1479        2.87918
       9184.3100         9185.5400        52.2547        2.39300
       9184.6200         9185.8500        51.6993        1.81648
       9184.9300         9186.1500        50.4445        1.90398
       9185.2300         9186.4600        48.8820        1.71096
       9185.5400         9186.7700        46.7995       0.952044
       9185.8500         9187.0700        44.0590       0.953485
       9186.1500         9187.3800        41.2855        1.31217
       9186.4600         9187.6900        36.4695        1.34937
       9186.7700         9187.9900        29.2692        1.70008
       9187.0700         9188.3000        21.9194        1.67713
       9187.3800         9188.6000        16.3485        1.75402
       9187.6900         9188.9100        13.2939        1.78756
       9187.9900         9189.2200        13.6778        1.65174
       9188.3000         9189.5200        17.5731        1.28842
       9188.6000         9189.8300        23.0436        1.60006
       9188.9100         9190.1400        26.7687        1.30252
       9189.2200         9190.4400        26.1659       0.689834
       9189.5200         9190.7500        22.2546       0.350101
       9189.8300         9191.0600        16.1336      0.0121143
       9190.1400         9191.3600        10.4219       0.243489
       9190.4400         9191.6700        6.96282       0.172089
       9190.7500         9191.9800        6.21060       0.302746
       9191.0600         9192.2800        5.98773       0.743983
       9191.3600         9192.5900        6.21973        1.99092
       9191.6700         9192.9000        5.81296        2.55086
       9191.9800         9193.2000        4.73023        3.54091
       9192.2800         9193.5100        3.06829        3.34033
       9192.5900         9193.8200        1.79222        2.57330
       9192.9000         9194.1200        1.29191        1.27644
       9193.2000         9194.4300        1.06834       0.391336
       9193.5100         9194.7400       0.932179      -0.214269
       9193.8200         9195.0400       0.674840      -0.373708
       9194.1200         9195.3500       0.712675      -0.109656
       9194.4300         9195.6600       0.937574      -0.236813
       9194.7400         9195.9600        1.02132      -0.458340
       9195.0400         9196.2700       0.864564      -0.666386
       9195.3500         9196.5800        1.18941      -0.353441
       9195.6600         9196.8800        1.30793      -0.394454
       9195.9600         9197.1900        1.08839       0.152655
       9196.2700         9197.5000       0.854718       0.577554
       9196.5800         9197.8000       0.609907       0.642484
       9196.8800         9198.1100       0.417763       0.272221
       9197.1900         9198.4200       0.293868      0.0470895
       9197.5000         9198.7200      0.0346149     0.00229665
       9197.8000         9199.0300       0.329240      -0.390474
       9198.1100         9199.3400       0.621435      -0.204002
       9198.4200         9199.6500       0.629642       0.357984
       9198.7200         9199.9500       0.486435       0.626517
       9199.0300         9200.2600       0.566288       0.474253
       9199.3400         9200.5700       0.310236       0.764151
       9199.6500         9200.8700       0.373353       0.651114
       9199.9500         9201.1800       0.289229       0.769202
       9200.2600         9201.4900      0.0575415       0.976583
       9200.5700         9201.7900    -0.00235685        1.29535
       9200.8700         9202.1000       0.247174       0.691946
       9201.1800         9202.4100      0.0351002       0.609165
       9201.4900         9202.7100       0.445271       0.722224
       9201.7900         9203.0200       0.695769       0.537080
       9202.1000         9203.3300       0.808623     -0.0211936
       9202.4100         9203.6300       0.582500       0.609648
       9202.7100         9203.9400       0.932392       0.511485
       9203.0200         9204.2500       0.783207       0.294073
       9203.3300         9204.5600        1.00483      0.0623558
       9203.6300         9204.8600       0.730961       0.507382
       9203.9400         9205.1700       0.643170       0.190134
       9204.2500         9205.4800       0.138542       0.122465
       9204.5600         9205.7800       0.180275      -0.151237
       9204.8600         9206.0900       0.288005      0.0701812
       9205.1700         9206.4000       0.522468    -0.00554960
       9205.4800         9206.7100       0.800180      -0.215701
       9205.7800         9207.0100        1.88926       0.197776
       9206.0900         9207.3200        2.35513       0.462074
       9206.4000         9207.6300        2.72742      0.0276340
       9206.7100         9207.9300        3.45035      0.0997456
       9207.0100         9208.2400        3.65988       0.155913
       9207.3200         9208.5500        3.01384       0.106893
       9207.6300         9208.8600        2.87918      -0.396377
       9207.9300         9209.1600        2.39300      0.0330570
       9208.2400         9209.4700        1.81648      -0.196480
       9208.5500         9209.7800        1.90398      0.0874341
       9208.8600         9210.0800        1.71096     -0.0676586
       9209.1600         9210.3900       0.952044       0.356429
       9209.4700         9210.7000       0.953485     -0.0356862
       9209.7800         9211.0100        1.31217      0.0316368
       9210.0800         9211.3100        1.34937      -0.147930
       9210.3900         9211.6200        1.70008      -0.297088
       9210.7000         9211.9300        1.67713      -0.213357
       9211.0100         9212.2400        1.75402      -0.146610
       9211.3100         9212.5400        1.78756      0.0646831
       9211.6200         9212.8500        1.65174      0.0823880
       9211.9300         9213.1600        1.28842       0.402692
       9212.2400         9213.4600        1.60006       0.121633
       9212.5400         9213.7700        1.30252       0.193796
       9212.8500         9214.0800       0.689834       0.167242
       9213.1600         9214.3900       0.350101       0.170634
       9213.4600         9214.6900      0.0121143       0.208575
       9213.7700         9215.0000       0.243489       0.335085
       9214.0800         9215.3100       0.172089       0.451294
       9214.3900         9215.6200       0.302746       0.959779
       9214.6900         9215.9200       0.743983        1.20624
       9215.0000         9216.2300        1.99092       0.764185
       9215.3100         9216.5400        2.55086       0.939291
       9215.6200         9216.8500        3.54091        1.09165
       9215.9200         9217.1500        3.34033       0.950640
       9216.2300         9217.4600        2.57330        1.00814
       9216.5400         9217.7700        1.27644        1.01122
       9216.8500         9218.0800       0.391336       0.534122
       9217.1500         9218.3800      -0.214269      -0.113445
       9217.4600         9218.6900      -0.373708      -0.643784
       9217.7700         9219.0000      -0.109656       -1.07660
       9218.0800         9219.3100      -0.236813      -0.324290
       9218.3800         9219.6100      -0.458340      -0.158861
       9218.6900         9219.9200      -0.666386     -0.0168973
       9219.0000         9220.2300      -0.353441      0.0133416
       9219.3100         9220.5400      -0.394454       0.413612
       9219.6100         9220.8400       0.152655       0.179008
       9219.9200         9221.1500       0.577554       0.107691
       9220.2300         9221.4600       0.642484       0.376623
       9220.5400         9221.7700       0.272221    -0.00383286
       9220.8400         9222.0700      0.0470895      -0.631927
       9221.1500         9222.3800     0.00229665      -0.925041
       9221.4600         9222.6900      -0.390474      -0.735273
       9221.7700         9223.0000      -0.204002      -0.435170
       9222.0700         9223.3000       0.357984      0.0705619
       9222.3800         9223.6100       0.626517       0.650913
       9222.6900         9223.9200       0.474253       0.426058
       9223.0000         9224.2300       0.764151       0.316878
       9223.3000         9224.5300       0.651114      0.0685353
       9223.6100         9224.8400       0.769202     -0.0139755
       9223.9200         9225.1500       0.976583      -0.206929
       9224.2300         9225.4600        1.29535     -0.0746026
       9224.5300         9225.7700       0.691946       0.357521
       9224.8400         9226.0700       0.609165       0.472376
       9225.1500         9226.3800       0.722224       0.268154
       9225.4600         9226.6900       0.537080       0.605354
       9225.7700         9227.0000     -0.0211936       0.709283
       9226.0700         9227.3000       0.609648       0.318577
       9226.3800         9227.6100       0.511485       0.493603
       9226.6900         9227.9200       0.294073       0.917994
       9227.0000         9228.2300      0.0623558        1.16163
       9227.3000         9228.5400       0.507382        1.84750
       9227.6100         9228.8400       0.190134        3.06095
       9227.9200         9229.1500       0.122465        3.80103
       9228.2300         9229.4600      -0.151237        5.09795
       9228.5400         9229.7700      0.0701812        5.86512
       9228.8400         9230.0700    -0.00554960        6.31011
       9229.1500         9230.3800      -0.215701        5.29948
       9229.4600         9230.6900       0.197776        4.11452
       9229.7700         9231.0000       0.462074        2.44700
       9230.0700         9231.3100      0.0276340        1.45917
       9230.3800         9231.6100      0.0997456       0.452427
       9230.6900         9231.9200       0.155913      0.0964130
       9231.0000         9232.2300       0.106893      0.0398780
       9231.3100         9232.5400      -0.396377      0.0816673
       9231.6100         9232.8500      0.0330570      -0.491885
       9231.9200         9233.1500      -0.196480      -0.639395
       9232.2300         9233.4600      0.0874341      -0.373386
       9232.5400         9233.7700     -0.0676586      0.0574728
       9232.8500         9234.0800       0.356429      -0.184755
       9233.1500         9234.3900     -0.0356862      0.0560942
       9233.4600         9234.6900      0.0316368     -0.0787700
       9233.7700         9235.0000      -0.147930      -0.205449
       9234.0800         9235.3100      -0.297088      -0.558822
       9234.3900         9235.6200      -0.213357      -0.375473
       9234.6900         9235.9300      -0.146610      -0.431726
       9235.0000         9236.2300      0.0646831      -0.386093
       9235.3100         9236.5400      0.0823880     -0.0582996
       9235.6200         9236.8500       0.402692       0.225287
       9235.9300         9237.1600       0.121633       0.255613
       9236.2300         9237.4700       0.193796       0.305075
       9236.5400         9237.7700       0.167242        1.16127
       9236.8500         9238.0800       0.170634        1.17789
       9237.1600         9238.3900       0.208575       0.907822
       9237.4700         9238.7000       0.335085       0.886839
       9237.7700         9239.0100       0.451294       0.563408
       9238.0800         9239.3200       0.959779       0.333617
       9238.3900         9239.6200        1.20624       0.315500
       9238.7000         9239.9300       0.764185       0.203985
       9239.0100         9240.2400       0.939291       0.222117
       9239.3200         9240.5500        1.09165       0.709076
       9239.6200         9240.8600       0.950640       0.551183
       9239.9300         9241.1700        1.00814       0.245635
       9240.2400         9241.4700        1.01122       0.568982
       9240.5500         9241.7800       0.534122       0.581336
       9240.8600         9242.0900      -0.113445       0.262267
       9241.1700         9242.4000      -0.643784      0.0120845
       9241.4700         9242.7100       -1.07660     -0.0697084
       9241.7800         9243.0100      -0.324290      -0.160415
       9242.0900         9243.3200      -0.158861      -0.340492
       9242.4000         9243.6300     -0.0168973      -0.180488
       9242.7100         9243.9400      0.0133416      -0.609787
       9243.0100         9244.2500       0.413612      -0.429396
       9243.3200         9244.5600       0.179008      -0.132410
       9243.6300         9244.8600       0.107691       0.469504
       9243.9400         9245.1700       0.376623       0.909140
       9244.2500         9245.4800    -0.00383286        1.38353
       9244.5600         9245.7900      -0.631927        1.73955
       9244.8600         9246.1000      -0.925041        1.73354
       9245.1700         9246.4100      -0.735273        1.71001
       9245.4800         9246.7100      -0.435170        1.02391
       9245.7900         9247.0200      0.0705619       0.859387
       9246.1000         9247.3300       0.650913       0.499993
       9246.4100         9247.6400       0.426058       0.304550
       9246.7100         9247.9500       0.316878      -0.188327
       9247.0200         9248.2600      0.0685353       0.150790
       9247.3300         9248.5700     -0.0139755       0.147497
       9247.6400         9248.8700      -0.206929       0.623095
       9247.9500         9249.1800     -0.0746026       0.461701
       9248.2600         9249.4900       0.357521       0.602762
       9248.5700         9249.8000       0.472376       0.552868
       9248.8700         9250.1100       0.268154       0.826307
       9249.1800         9250.4200       0.605354       0.689778
       9249.4900         9250.7300       0.709283       0.591746
       9249.8000         9251.0300       0.318577       0.964756
       9250.1100         9251.3400       0.493603       0.993549
       9250.4200         9251.6500       0.917994        1.16887
       9250.7300         9251.9600        1.16163        1.05967
       9251.0300         9252.2700        1.84750        1.85247
       9251.3400         9252.5800        3.06095        1.89764
       9251.6500         9252.8900        3.80103        2.46556
       9251.9600         9253.1900        5.09795        2.21404
       9252.2700         9253.5000        5.86512        2.12072
       9252.5800         9253.8100        6.31011        1.50164
       9252.8900         9254.1200        5.29948        1.25631
       9253.1900         9254.4300        4.11452       0.594564
       9253.5000         9254.7400        2.44700       0.712325
       9253.8100         9255.0500        1.45917       0.586642
       9254.1200         9255.3600       0.452427       0.887951
       9254.4300         9255.6600      0.0964130       0.519202
       9254.7400         9255.9700      0.0398780       0.318884
       9255.0500         9256.2800      0.0816673       0.601626
       9255.3600         9256.5900      -0.491885       0.921974
       9255.6600         9256.9000      -0.639395       0.690021
       9255.9700         9257.2100      -0.373386       0.836346
       9256.2800         9257.5200      0.0574728       0.760673
       9256.5900         9257.8300      -0.184755       0.485766
       9256.9000         9258.1300      0.0560942       0.173545
       9257.2100         9258.4400     -0.0787700     0.00400088
       9257.5200         9258.7500      -0.205449     -0.0879572
       9257.8300         9259.0600      -0.558822       0.213054
       9258.1300         9259.3700      -0.375473       0.380414
       9258.4400         9259.6800      -0.431726       0.636722
       9258.7500         9259.9900      -0.386093       0.599461
       9259.0600         9260.3000     -0.0582996       0.678287
       9259.3700         9260.6000       0.225287       0.583128
       9259.6800         9260.9100       0.255613       0.742351
       9259.9900         9261.2200       0.305075       0.593947
       9260.3000         9261.5300        1.16127       0.811306
       9260.6000         9261.8400        1.17789       0.706275
       9260.9100         9262.1500       0.907822        1.01151
       9261.2200         9262.4600       0.886839       0.253791
       9261.5300         9262.7700       0.563408       0.356888
       9261.8400         9263.0800       0.333617      0.0125859
       9262.1500         9263.3900       0.315500       0.330694
       9262.4600         9263.6900       0.203985      -0.246059
       9262.7700         9264.0000       0.222117       0.184148
       9263.0800         9264.3100       0.709076      -0.176837
       9263.3900         9264.6200       0.551183     -0.0105739
       9263.6900         9264.9300       0.245635      -0.114302
       9264.0000         9265.2400       0.568982       0.733411
       9264.3100         9265.5500       0.581336       0.676322
       9264.6200         9265.8600       0.262267        1.35227
       9264.9300         9266.1700      0.0120845        1.72485
       9265.2400         9266.4800     -0.0697084        1.45810
       9265.5500         9266.7900      -0.160415        1.09016
       9265.8600         9267.0900      -0.340492        1.26632
       9266.1700         9267.4000      -0.180488        1.06151
       9266.4800         9267.7100      -0.609787       0.941580
       9266.7900         9268.0200      -0.429396        1.42133
       9267.0900         9268.3300      -0.132410        1.56347
       9267.4000         9268.6400       0.469504        1.49110
       9267.7100         9268.9500       0.909140        1.91081
       9268.0200         9269.2600        1.38353        1.97199
       9268.3300         9269.5700        1.73955        1.82291
       9268.6400         9269.8800        1.73354        1.64154
       9268.9500         9270.1900        1.71001        1.45492
       9269.2600         9270.5000        1.02391        1.01359
       9269.5700         9270.8000       0.859387       0.345167
       9269.8800         9271.1100       0.499993    0.000136809
       9270.1900         9271.4200       0.304550      -0.101534
       9270.5000         9271.7300      -0.188327    -0.00928264
       9270.8000         9272.0400       0.150790      -0.661390
       9271.1100         9272.3500       0.147497     -0.0946038
       9271.4200         9272.6600       0.623095      -0.471653
       9271.7300         9272.9700       0.461701      -0.618821
       9272.0400         9273.2800       0.602762      -0.689326
       9272.3500         9273.5900       0.552868     -0.0312270
       9272.6600         9273.9000       0.826307      -0.553173
       9272.9700         9274.2100       0.689778      0.0266557
       9273.2800         9274.5200       0.591746      0.0891142
       9273.5900         9274.8300       0.964756    -0.00502617
       9273.9000         9275.1300       0.993549      -0.481276
       9274.2100         9275.4400        1.16887      -0.491599
       9274.5200         9275.7500        1.05967      -0.493994
       9274.8300         9276.0600        1.85247      -0.767473
       9275.1300         9276.3700        1.89764      -0.732159
       9275.4400         9276.6800        2.46556      -0.403572
       9275.7500         9276.9900        2.21404      -0.203807
       9276.0600         9277.3000        2.12072     -0.0738352
       9276.3700         9277.6100        1.50164       0.368087
       9276.6800         9277.9200        1.25631       0.614408
       9276.9900         9278.2300       0.594564       0.548173
       9277.3000         9278.5400       0.712325       0.589784
       9277.6100         9278.8500       0.586642       0.577679
       9277.9200         9279.1600       0.887951       0.680392
       9278.2300         9279.4700       0.519202      0.0558970
       9278.5400         9279.7800       0.318884       0.426606
       9278.8500         9280.0900       0.601626       0.801307
       9279.1600         9280.4000       0.921974       0.720706
       9279.4700         9280.7100       0.690021       0.772187
       9279.7800         9281.0100       0.836346        1.48336
       9280.0900         9281.3200       0.760673        1.70156
       9280.4000         9281.6300       0.485766        1.89111
       9280.7100         9281.9400       0.173545        1.89690
       9281.0100         9282.2500     0.00400088        1.54560
       9281.3200         9282.5600     -0.0879572        1.14163
       9281.6300         9282.8700       0.213054       0.531982
       9281.9400         9283.1800       0.380414       0.111172
       9282.2500         9283.4900       0.636722     -0.0665727
       9282.5600         9283.8000       0.599461      0.0317432
       9282.8700         9284.1100       0.678287      -0.296992
       9283.1800         9284.4200       0.583128      -0.825248
       9283.4900         9284.7300       0.742351      -0.634514
       9283.8000         9285.0400       0.593947      -0.892678
       9284.1100         9285.3500       0.811306       -1.09095
       9284.4200         9285.6600       0.706275      -0.750599
       9284.7300         9285.9700        1.01151      -0.439744
       9285.0400         9286.2800       0.253791      -0.623071
       9285.3500         9286.5900       0.356888     0.00160370
       9285.6600         9286.9000      0.0125859       0.230819
       9285.9700         9287.2100       0.330694       0.553232
       9286.2800         9287.5200      -0.246059       0.943785
       9286.5900         9287.8300       0.184148        1.16732
       9286.9000         9288.1400      -0.176837        1.02468
       9287.2100         9288.4500     -0.0105739        1.39014
       9287.5200         9288.7600      -0.114302        1.19918
       9287.8300         9289.0700       0.733411        1.34286
       9288.1400         9289.3800       0.676322        1.27461
       9288.4500         9289.6900        1.35227        1.30524
       9288.7600         9290.0000        1.72485       0.190596
       9289.0700         9290.3100        1.45810      -0.565548
       9289.3800         9290.6200        1.09016      -0.964890
       9289.6900         9290.9300        1.26632      -0.138968
       9290.0000         9291.2400        1.06151       0.281975
       9290.3100         9291.5500       0.941580       0.541187
       9290.6200         9291.8600        1.42133       0.710815
       9290.9300         9292.1700        1.56347       0.935762
       9291.2400         9292.4800        1.49110       0.155509
       9291.5500         9292.7900        1.91081      -0.435020
       9291.8600         9293.1000        1.97199     -0.0304010
       9292.1700         9293.4100        1.82291       0.234564
       9292.4800         9293.7200        1.64154       0.246516
       9292.7900         9294.0300        1.45492       0.536219
       9293.1000         9294.3400        1.01359       0.570794
       9293.4100         9294.6500       0.345167        1.12918
       9293.7200         9294.9600    0.000136809       0.877741
       9294.0300         9295.2700      -0.101534       0.919195
       9294.3400         9295.5800    -0.00928264       0.929714
       9294.6500         9295.8900      -0.661390       0.462389
       9294.9600         9296.2000     -0.0946038      -0.448562
       9295.2700         9296.5100      -0.471653      0.0388179
       9295.5800         9296.8200      -0.618821     -0.0261435
       9295.8900         9297.1300      -0.689326      -0.198149
       9296.2000         9297.4400     -0.0312270     -0.0259425
       9296.5100         9297.7500      -0.553173       0.265474
       9296.8200         9298.0600      0.0266557      0.0190744
       9297.1300         9298.3700      0.0891142      -0.119087
       9297.4400         9298.6800    -0.00502617      -0.453839
       9297.7500         9298.9900      -0.481276      -0.240115
       9298.0600         9299.3000      -0.491599      -0.440375
       9298.3700         9299.6100      -0.493994      -0.689149
       9298.6800         9299.9200      -0.767473      -0.612161
       9298.9900         9300.2300      -0.732159      -0.513351
       9299.3000         9300.5400      -0.403572      -0.561044
       9299.6100         9300.8500      -0.203807      -0.588812
       9299.9200         9301.1600     -0.0738352      -0.239855
       9300.2300         9301.4700       0.368087      0.0661928
       9300.5400         9301.7800       0.614408       0.391417
       9300.8500         9302.0900       0.548173       0.606009
       9301.1600         9302.4000       0.589784       0.870148
       9301.4700         9302.7100       0.577679       0.954446
       9301.7800         9303.0200       0.680392        1.65265
       9302.0900         9303.3300      0.0558970        2.29105
       9302.4000         9303.6400       0.426606        2.00998
       9302.7100         9303.9500       0.801307        2.12524
       9303.0200         9304.2600       0.720706        2.03655
       9303.3300         9304.5700       0.772187       0.930857
       9303.6400         9304.8800        1.48336       0.336713
       9303.9500         9305.1900        1.70156       0.720678
       9304.2600         9305.5000        1.89111        1.36033
       9304.5700         9305.8100        1.89690        1.91046
       9304.8800         9306.1200        1.54560        1.24780
       9305.1900         9306.4300        1.14163       0.777389
       9305.5000         9306.7500       0.531982       0.609858
       9305.8100         9307.0600       0.111172      -0.363440
       9306.1200         9307.3700     -0.0665727      -0.657560
       9306.4300         9307.6800      0.0317432      -0.434638
       9306.7500         9307.9900      -0.296992      -0.533538
       9307.0600         9308.3000      -0.825248      -0.303481
       9307.3700         9308.6100      -0.634514      -0.266934
       9307.6800         9308.9200      -0.892678      -0.492381
       9307.9900         9309.2300       -1.09095      -0.214938
       9308.3000         9309.5400      -0.750599       0.260685
       9308.6100         9309.8500      -0.439744      -0.153125
       9308.9200         9310.1600      -0.623071      -0.445863
       9309.2300         9310.4700     0.00160370      -0.202942
       9309.5400         9310.7800       0.230819      -0.394061
       9309.8500         9311.0900       0.553232      -0.387024
       9310.1600         9311.4000       0.943785       0.346216
       9310.4700         9311.7100        1.16732       0.995617
       9310.7800         9312.0200        1.02468        1.12065
       9311.0900         9312.3300        1.39014        1.83728
       9311.4000         9312.6400        1.19918        1.71200
       9311.7100         9312.9600        1.34286        1.39082
       9312.0200         9313.2700        1.27461        1.26221
       9312.3300         9313.5800        1.30524        1.14605
       9312.6400         9313.8900       0.190596       0.837472
       9312.9600         9314.2000      -0.565548       0.445242
       9313.2700         9314.5100      -0.964890       0.640217
       9313.5800         9314.8200      -0.138968       0.679194
       9313.8900         9315.1300       0.281975      -0.101187
       9314.2000         9315.4400       0.541187      0.0567016
       9314.5100         9315.7500       0.710815       0.297318
       9314.8200         9316.0600       0.935762       0.216130
       9315.1300         9316.3700       0.155509       0.323951
       9315.4400         9316.6800      -0.435020       0.834481
       9315.7500         9317.0000     -0.0304010       0.712356
       9316.0600         9317.3100       0.234564       0.786546
       9316.3700         9317.6200       0.246516        1.13426
       9316.6800         9317.9300       0.536219       0.542120
       9317.0000         9318.2400       0.570794       0.321729
       9317.3100         9318.5500        1.12918     -0.0911231
       9317.6200         9318.8600       0.877741      -0.332692
       9317.9300         9319.1700       0.919195      -0.494943
       9318.2400         9319.4800       0.929714      -0.310136
       9318.5500         9319.7900       0.462389     -0.0156620
       9318.8600         9320.1000      -0.448562       0.348353
       9319.1700         9320.4100      0.0388179        1.20172
       9319.4800         9320.7200     -0.0261435        1.04855
       9319.7900         9321.0400      -0.198149       0.951126
       9320.1000         9321.3500     -0.0259425       0.953107
       9320.4100         9321.6600       0.265474       0.977645
       9320.7200         9321.9700      0.0190744       0.650678
       9321.0400         9322.2800      -0.119087       0.824533
       9321.3500         9322.5900      -0.453839       0.848874
       9321.6600         9322.9000      -0.240115        1.27821
       9321.9700         9323.2100      -0.440375        1.79071
       9322.2800         9323.5200      -0.689149        1.63238
       9322.5900         9323.8300      -0.612161        1.70444
       9322.9000         9324.1500      -0.513351        1.51796
       9323.2100         9324.4600      -0.561044       0.874740
       9323.5200         9324.7700      -0.588812       0.314142
       9323.8300         9325.0800      -0.239855     0.00871555
       9324.1500         9325.3900      0.0661928      -0.419678
       9324.4600         9325.7000       0.391417       0.288533
       9324.7700         9326.0100       0.606009       0.296752
       9325.0800         9326.3200       0.870148       0.179670
       9325.3900         9326.6300       0.954446       0.148295
       9325.7000         9326.9500        1.65265       0.424697
       9326.0100         9327.2600        2.29105       0.189575
       9326.3200         9327.5700        2.00998       0.453266
       9326.6300         9327.8800        2.12524       0.216901
       9326.9500         9328.1900        2.03655      0.0981842
       9327.2600         9328.5000       0.930857       0.124460
       9327.5700         9328.8100       0.336713     -0.0206775
       9327.8800         9329.1200       0.720678      0.0774024
       9328.1900         9329.4300        1.36033       0.396579
       9328.5000         9329.7500        1.91046       0.442973
       9328.8100         9330.0600        1.24780       0.463408
       9329.1200         9330.3700       0.777389       0.687955
       9329.4300         9330.6800       0.609858       0.421738
       9329.7500         9330.9900      -0.363440       0.242301
       9330.0600         9331.3000      -0.657560       0.751132
       9330.3700         9331.6100      -0.434638       0.843882
       9330.6800         9331.9200      -0.533538        1.25862
       9330.9900         9332.2400      -0.303481        1.40100
       9331.3000         9332.5500      -0.266934        1.30218
       9331.6100         9332.8600      -0.492381       0.964824
       9331.9200         9333.1700      -0.214938       0.728331
       9332.2400         9333.4800       0.260685      -0.142945
       9332.5500         9333.7900      -0.153125      -0.630067
       9332.8600         9334.1000      -0.445863      -0.370781
       9333.1700         9334.4200      -0.202942      -0.220385
       9333.4800         9334.7300      -0.394061      0.0233613
       9333.7900         9335.0400      -0.387024       0.216556
       9334.1000         9335.3500       0.346216        1.53848
       9334.4200         9335.6600       0.995617        1.40277
       9334.7300         9335.9700        1.12065        1.39885
       9335.0400         9336.2800        1.83728        1.66640
       9335.3500         9336.5900        1.71200        2.01073
       9335.6600         9336.9100        1.39082       0.887077
       9335.9700         9337.2200        1.26221       0.884757
       9336.2800         9337.5300        1.14605       0.708328
       9336.5900         9337.8400       0.837472      -0.244672
       9336.9100         9338.1500       0.445242      -0.705000
       9337.2200         9338.4600       0.640217      -0.924006
       9337.5300         9338.7700       0.679194       -1.32238
       9337.8400         9339.0900      -0.101187       -1.28080
       9338.1500         9339.4000      0.0567016       -1.12902
       9338.4600         9339.7100       0.297318      -0.974054
       9338.7700         9340.0200       0.216130      -0.597099
       9339.0900         9340.3300       0.323951      -0.120599
       9339.4000         9340.6400       0.834481      0.0990543
       9339.7100         9340.9600       0.712356       0.530431
       9340.0200         9341.2700       0.786546       0.275055
       9340.3300         9341.5800        1.13426       0.606920
       9340.6400         9341.8900       0.542120       0.422229
       9340.9600         9342.2000       0.321729       0.482289
       9341.2700         9342.5100     -0.0911231       0.970756
       9341.5800         9342.8300      -0.332692        2.04856
       9341.8900         9343.1400      -0.494943        1.35220
       9342.2000         9343.4500      -0.310136        1.64355
       9342.5100         9343.7600     -0.0156620        2.03016
       9342.8300         9344.0700       0.348353        1.81823
       9343.1400         9344.3800        1.20172        1.62658
       9343.4500         9344.7000        1.04855        2.06703
       9343.7600         9345.0100       0.951126        1.73864
       9344.0700         9345.3200       0.953107        1.04651
       9344.3800         9345.6300       0.977645       0.698664
       9344.7000         9345.9400       0.650678      -0.390272
       9345.0100         9346.2500       0.824533      -0.496378
       9345.3200         9346.5700       0.848874     -0.0527940
       9345.6300         9346.8800        1.27821       0.177622
       9345.9400         9347.1900        1.79071       0.764537
       9346.2500         9347.5000        1.63238        1.32674
       9346.5700         9347.8100        1.70444       0.989047
       9346.8800         9348.1200        1.51796       0.305334
       9347.1900         9348.4400       0.874740      -0.109130
       9347.5000         9348.7500       0.314142      -0.352657
       9347.8100         9349.0600     0.00871555       0.206816
       9348.1200         9349.3700      -0.419678        1.37068
       9348.4400         9349.6800       0.288533        1.63047
       9348.7500         9350.0000       0.296752        1.73050
       9349.0600         9350.3100       0.179670        1.44622
       9349.3700         9350.6200       0.148295       0.737607
       9349.6800         9350.9300       0.424697      -0.296941
       9350.0000         9351.2400       0.189575      -0.815116
       9350.3100         9351.5500       0.453266       -1.17412
       9350.6200         9351.8700       0.216901      -0.965592
       9350.9300         9352.1800      0.0981842      -0.791708
       9351.2400         9352.4900       0.124460       -1.17885
       9351.5500         9352.8000     -0.0206775       -1.86500
